,chunk_label,chunk_text,uuid
10,methods10," [16] also showed that increased carbohydrate intake tended to be related to lower methylation levels. However, the association was not significant (p = 0.067).  Further, Daniels et al. [12] and Godfrey et al. [14] also measured the association between protein and fat intake and DNA methylation. None of them found any significant associations. However, Thakali et al. [22] examined maternal saturated fat intake and found that it was significantly associated with placental methylation at 302 of approximately 300,000 CpGs. Drake et al. [13] observed an association between methylation and increased meat intake (p = 0.03) in mothers who had an unbalanced diet in pregnancy.  According to caloric intake, Daniels et al. [12] investigated the association between total caloric intake and placenta leptin gene methylation and found a significant association (p < 0.05), however after controlling for relevant covariates, the significance disappeared. Miyaso et al.",2e520787-b358-4ff1-82c7-149d106ef631
11,methods11," [16] observed an association between a caloric intake of less than 1000 kcal/day and lower methylation levels (p = 0.013).  McCullough et al.’s work [3] was the only study investigating the association between a pro-inflammatory diet and methylation levels. They found no evidence of an association between this diet pattern and methylation status at 9 DMRs. However, Gonzalez-Nahm et al. [25] investigated the association between methylation levels of MEG3, IGF2, PLAGL1, H19, MEST, NNAT, PEG3 and SGCE/PEG10 in offspring cord blood and adherence to a Mediterranean diet—a diet reported for its ability to reduce inflammation [25]. The authors found that female offspring of mothers with a low adherence to a Mediterranean diet had greater odds of hypomethylation at the MEG3-IG DMR. After sex-specific adjustment, there was also a significant effect of low Mediterranean diet adherence and the odds of higher methylation in boys at the PLAG1 and H19 DMRs (H19: OR: 4.46, 95% CI: 1.32–15.",41026d8b-d7ab-4902-aaa7-16d17adc99e5
12,methods12,"08; PLAGL1: OR: 3.24, 95% CI: 1.02–10.26). The authors thus indicated a sex-specific impact on infant DNA methylation at specific imprinted DMRs.  Two of the studies, with a specific gene approach, examined the association between physical activity and DNA methylation [4,6]. McCullough et al. [6] investigated the association of non-sedentary time on four imprinted genes: H19, MEG3, SGCE/PEG10 and PLAGL1 DMRs, in cord blood. Non-sedentary time decreased methylation at the PLAGL1 DMR and appeared to be consistent with a threshold effect (p = 0.0136). Marshall et al. [4] divided the participants into ‘high active’ participants (average 637.5 min per week of leisure-time physical activity) and ‘low active’ participants (average 59.5 min per week) and also found a significant difference between groups.  Collectively, these studies suggest that there is an association between maternal lifestyle and offspring DNA methylation on various genes.  3.5.",2367e687-4264-4da0-9b1f-07dbf04a53c1
13,methods13," Genome-Wide Approach  Five RCTs [17,18,19,20,21] and three cohort studies [22,23,24] examined genome-wide methylation levels. Antoun et al. [17] and Jönsson et al. [21] both investigated an intervention of a combination of diet and physical activity on DNA methylation in cord blood. Jönsson et al. [21] studied the influence of a low-fat and low-energy Mediterranean diet combined with physical activity on DNA methylation in pregnant women with obesity. They found that DNA methylation was altered in the intervention group at 379 sites, annotated to 370 genes that are primarily involved in metabolic processes. Antoun et al. [17] investigated a diet with low glycemic index (GI) and a reduced intake of saturated fat combined with physical activity in pregnant women with obesity. Overall, Antoun et al.",6a0753e3-02f6-4fcf-8a6c-61d6e9cdd405
14,methods14," [17] found no difference in methylation between the intervention group and the control group, but maternal GDM and 1 h glucose concentration following an oral glucose tolerance test (oral glucose tolerance test (OGTT)) were associated with 242, 1, 592 and 17 differentially methylated dmCpG, and these methylation signatures appeared to be attenuated by the dietary and physical activity intervention during pregnancy. Yan et al. [24] investigated the impact of a low glycemic index diet on placental DNA methylation, and in accordance with the study by Antoun et al., Yan et al. found an effect on DNA methylation, specifically on methylation levels of cg17586860 and cg18197392 in the 5′ UTR region of somatostatin receptor gene The hormone somatostatin (SST)R4. Geraghty et al. [18,19] also investigated the effect of a low glycemic diet during pregnancy.",fb847fc5-8060-4fe6-b8ad-86ca952cae75
15,methods15," They found that a low glycemic diet during pregnancy induced widespread DNA methylation changes in cord blood, but the association was not strong enough to remain significant after correction for multiple testing [19]. In a later study, Geraghty et al. investigated the genome-wide DNA methylation changes in saliva from offspring of 5 years old born to mothers who participated in the same RCT [18]. No association was found between offspring DNA methylation and the dietary intervention during pregnancy (adjusted p < 0.05). Linear regression analysis revealed no significant differentially methylated probes between the two groups using an adjusted p > 0.05. However, applying an un-adjusted p < 0.05 identified 22,181 CPGs.  Thakali et al. [22] studied the association between genome-wide DNA methylation changes in placenta and maternal fat, carbohydrate, protein and saturated fat intake during pregnancy. Similar to Daniels et al. [12] and Godfrey et al.",a509665c-8ece-408e-8f68-153d616dcd2b
16,methods16," [14], who used the gene-specific approach, Thakali et al. found that maternal carbohydrate intake during pregnancy was significantly associated with DNA methylation levels. More specifically, they found that maternal carbohydrate, protein and total fat intake were significantly associated with methylation of 12, 14 and 28 CpGs, respectively. However, no maternal diet predictor variable was significantly associated with placental DNA methylation when adjusting for multiple testing. Trumpff et al. [23] focused on one specific type of carbohydrates, namely, added sugar. They observed DNA methylation levels in placenta in 453,144 CpG sites, but no individual CpG achieved significance for altered methylation. However, a secondary analysis revealed that added sugar intake in the third trimester was associated with increased DNA methylation of a cluster of 8 CpGs within the ADD2 gene.  Gomez Ribot et al.’s work [20] was the only study examining methylation of microRNA.",b4e5a4a1-4617-41e2-b42b-6a007ab91ad0
17,methods17," They investigated the relative expression of microRNA’s, miR-130a and miR-518d, in placenta of offspring born to mothers with GDM who participated in a RCT investigating the effect of three tablespoons of olive oil as a supplement to their regular diet during pregnancy, as compared to healthy controls. The authors found 518d expression to be increased in the placenta of GDM mothers but reduced in the GDM mothers who received the intervention (p = 0.009). No effect was found on the miR-130a expression.  4. Discussion  Epigenetic changes during pregnancy could be the link between maternal lifestyle and later risk of chronic diseases, including obesity in the offspring. To the authors’ knowledge, this is the first systematic review to examine the relationship between maternal lifestyle, diet and physical activity during pregnancy, and epigenetic changes in the offspring.",5404793a-6341-498f-bd5b-3396d489d540
18,methods18,"  The studies included in this review suggest that diet and physical activity during pregnancy can influence offspring DNA methylation at several DMRs and CpG sites related to cell proliferation, cancer development, obesity, type 2 diabetes and immune and inflammatory responses. However, the studies investigated different exposures and outcomes and showed varying results.  4.1. Specific Gene Approach  Although the exposures investigated in the included studies displayed some degree of heterogeneity, all studies, except one, with a gene-specific approach found significant differences in methylation levels between groups. Drake et al. [13] found that offspring of mothers with a high meat/fish and vegetable intake combined with a low bread/potato intake had higher mean methylation at the glucocorticoid receptor (GR) exon 1F, measured in peripheral blood.",f74fef38-9a68-4041-bc81-9401f4d05bf7
19,methods19," Methylation was also increased at a specific CpG site at 11β-hydroxysteroid dehydrogenase type 2 (HSD2) region 2 in the offspring of mothers with an increased meat and fish intake. The methylation of the GR-gene is interesting as glucocorticoids play a crucial role in metabolism and tissue development. As the access of glucocorticoids to GR is modulated by HSD2, this gene was also studied. Methylation at the HSD2 decreases the gene expression, and reduced activity of HSD2 is associated with hypertension. The insulin-like growth factor 2 (IGF-2) gene, being an important prenatal growth factor, was also studied. However, no methylation was observed in the IGF-2 gene [13].  Gonzales-Nahm et al. [25] also examined the IGF-2 gene in umbilical cord blood from pregnant women who adhered to a Mediterranean diet during pregnancy, but no methylation changes could be found. However, regarding IGF-2 and exercise, Marshall et al.",2ad881f5-f213-471a-8294-6cd81de11241
20,methods20," [4] found in infants blood spots that gene methylation occurred at two CpG sites in the P2 promoter within the IGF2 gene in offspring of physically active mothers. Thus, in offspring of mothers who were in the low active group, there was a significantly higher DNA methylation compared to offspring of mothers in the high active group. Another study in the current review, focusing on the potential effects of maternal physical activity on DNA methylation in cord blood, was performed by McCullough et al. [6], where non-sedentary time decreased methylation at the PLAG1 DMR and was ascribed an association between maternal physical activity and offspring birthweight. The gene is part of a network of genes involved in the control of embryonic growth. Loss of methylation at the PLAG1 DMR during fetal development is also thought to be the causal factor for transient neonatal diabetes mellitus (transient neonatal diabetes mellitus (TNDM)) [28].",c7c3861b-d7ea-436c-b1ac-e02e02f096c4
21,methods21," A gene that was affected by a Mediterranean diet in the study by Gonzalez-Nahm [25] was the tumor suppressor gene MEG-3 [29,30,31], as female infants of mothers with a low adherence to a Mediterranean diet had higher odds of hypo-methylation at the MEG-3 DMR. McCollough et al. [3] also examined the association between methylation changes at MEG-3 in cord blood in offspring of mothers consuming a pro-inflammatory diet during pregnancy, but no association between maternal intake of a pro-inflammatory dietary pattern and methylation of the DMRs could be found. Miyaso et al. [16] focused on another tumor suppressor gene, namely H19 [32]. As the authors state, changes in the methylation of the H19 DMR are related to human health, but little is known about the factors that regulate the methylation of H19 DMR. Miyaso et al.",590ff524-903e-4c4c-819c-d9763340ab25
22,methods22," [16] investigated H19 DMR methylation in umbilical cord tissue and found that methylation was significantly reduced in offspring of mothers whose caloric intake was less than 1000 kcal/day during pregnancy. Daniels et al. [12] investigated the associations between maternal diet and placental leptin gene methylation and found that lower levels of leptin methylation were significantly associated with greater intake of carbohydrates. Leptin is a hormone primarily released from the adipose tissue and relates to the amount of adipose tissue in the body. Leptin has several endocrine functions, such as appetite regulation, immune and inflammatory response/function, hematopoiesis, angiogenesis, reproduction and bone formation. Mutations in the leptin gene and its regulatory regions can cause severe obesity and are linked to development of type 2 diabetes [33,34]. Godfrey et al.",d3126e9f-dbf1-4570-baa6-31cad6a681b8
23,methods23," [14] found that the RXRA gene was affected by carbohydrates, as a higher methylation of RXRA chr9:136355885 in cord blood was found to be associated with lower maternal carbohydrate intake. Fat and protein intake were not associated with DNA methylation changes. The RXRA gene codes for the retinoid X receptors (RXRs), which are nuclear receptors and mediate the biological effects of retinoids by their involvement in retinoic acid-mediated gene activation. The protein encoded by this gene is a member of the steroid and thyroid hormone receptor superfamily of transcriptional regulators and is involved in a range of physiological processes. An altered gene expression of RXRA is involved in the development of many diseases. Active RXRα is among other things required for ocular morphogenesis and the late steps in trophoblast differentiation [35].  4.2.",8b3dd28f-6279-49cd-9b0e-7423ed1addc0
24,methods24," Genome-Wide Approach  Among the studies with a genome-wide approach, the results were more varying and similar to the studies with the specific gene approach, and there was a large heterogeneity in terms of exposure, tissues and outcome measurements. Jönsson et al. [21] and Antoun et al. [17], both undertaking RCTs, investigated a diet combined with a physical activity intervention and both found an effect on DNA methylation in cord blood. In a recent meta-analysis [36], the effect of maternal exercise during pregnancy on growth and childhood obesity was examined, and a reduced risk of large for gestational age (large for gestational age (LGA)) and reduced childhood obesity in offspring from mothers with normal weight was found. Perhaps the epigenetic changes such as those found by Jonsson et al. and Antoun et al. are the explanation for the beneficial effect of physical activity.  Yan et al.",c358acbd-ba45-4bda-8250-0876c72c438f
25,methods25," [24] focused on glycemia during pregnancy and found that methylation levels of cg17586860 and cg18197392 in the 5′ UTR region of somatostatin receptor gene The hormone somatostatin (SST)R4 in placental tissue DNA were negatively correlated with changes in carbohydrate intake across gestation. The somatostatin receptor gene The hormone somatostatin (SST)R4 gene is the somatostatin receptor gene. The hormone somatostatin (somatostatin receptor gene The hormone somatostatin (SST)) affects many sites to inhibit the release of many hormones and other secretory proteins. The somatostatin receptor gene The hormone somatostatin (SST)R4 is a member of the superfamily of receptors having seven transmembrane segments and is primarily expressed in fetal and adult brain and lungs [37].  Geraghty et al. [19], Geraghty et al. [18] and Thakali et al. [22] found widespread DNA methylation changes, however, none strong enough to pass multiple testing.  The study by Gomez Ribot et al.",734fac34-0e2c-4f86-a1c7-8e4e32095ca1
26,methods26," [20] was the only included in the current review that examined miRNA changes. The authors found that the miRNA 518d expression was increased in the placenta of GDM mothers but reduced in those GDM mothers receiving an intervention of olive oil during pregnancy. In a recent systematic review [7], examining epigenetic changes associated with maternal BMI and gestational weight gain, an association between maternal BMI and changes in miRNA expression was observed in several studies, and it is thus plausible that lifestyle, diet and physical activity in general may have an influence on miRNA.  4.3. Strengths and Limitations  Although there are indications of an epigenetic effect-modification of diet and exercise in the current review, there are several limitations.  First, the exposures are heterogenic, including different dietary patterns, dietary components and physical activity levels.",cb24abe9-243c-4ca4-89c4-7cbee5601e3d
27,methods27," Moreover, only two different epigenetic measures were included (microRNA expression and DNA methylation). Thus, the influence of dietary and lifestyle exposures was only investigated on microRNA expression and DNA methylation. Although these might be the most studied epigenetic changes, histone modifications may be more responsive to environmental stimuli and histone changes may in particular be involved in disease development later in life [5]. In addition, there was a large variation in the tissue chosen to be investigated. As highlighted by Geraghty et al. [18], the epigenetic signatures may vary according to the specific tissue type under investigation, which can make it difficult to interpret and compare the response to the different exposures.  Several of the included studies in the present review may also be prone to various flaws from a methodological point of view.",76543e43-9d1e-4e7d-86a5-17498b8a5944
28,methods28," While all studies considered potential confounding factors either by design or by multivariate analyses, the covariates considered across the included studies were dissimilar. Similarly, several of the studies did not adjust for potential important confounding variables such as dietary factors (e.g., folic acid) known to alter epigenetic markers and other environmental factors (e.g., physical activity). A point worth mentioning here is the correlation between mothers and their offspring in terms of genetics. DNA methylation has been shown to be strongly influenced by genetic variation [38], which can also result in bias if not adjusted for—especially when it comes to an observational design, which constitutes the majority of the studies in this review. Further, cord blood and tissue include several types of cells which may encompass variations that are important to adjust for. This was only carried out in the study by Antoun et al. [17] (See Table 1).",68c343c9-2a94-403d-83c7-3e8fc9de40b8
29,methods29,"  In addition to the lack of adjustment for potential important confounding factors, several of the included cohort studies did not provide sufficient information on the completeness of the follow-up period. Thus, whether these studies are prone to selection bias is difficult to determine. Similarly, most of the included cohort studies used self-report exposure measures (e.g., Food Frequency Questionnaire) or exposure data that were dependent on the memory of the participants (e.g., 24 h dietary recall), which may have resulted in information bias (see Table 3).  It is also important to note that in most of the studies included in this review, power calculations have not been performed based on the epigenetic outcome, but on the primary outcomes in the studies, examining the effect of diet or exercise on glycemic control, GWG, GDM development, large for gestational age (LGA) infants, etc.",0a7f2df7-f07b-485d-adc3-02be9396abb3
30,methods30," Therefore, the sample sizes in the studies differ substantially and caution should be taken in drawing causative conclusions.  We identified no studies examining the paternal influence on the epigenetics in our review. A systematic review focusing on epigenetic effects (DNA methylation) of paternal and maternal obesity found three studies examining the paternal influence [2]. All three studies identified possible paternal influence on epigenetics. Therefore, the father’s pre-conceptional lifestyle, including diet and level of physical activity, may be a confounder not considered in any of the studies included in this review.  As mentioned above, the first trimester is a crucial period during pregnancy for epigenomic programming and development of the fetus. Therefore, the fetus is especially vulnerable to environmental factors in the first trimester [16].",cecd068d-3d1f-4de2-b5df-6337c57c764f
31,methods31," Not all studies included in the current review investigated the exposure during the first trimester since recruitment often took place during the first or second trimester. Accordingly, most of the studies did not examine the exposures during the most influential phase of pregnancy, and in the RCT studies, participants were typically recruited in the second trimester.  Despite the heterogenic nature of the studies and the varying sample sizes, most of the studies showed significant differences in DNA methylation levels between groups, which may indicate that maternal lifestyle factors during pregnancy associate with epigenetic changes in the offspring. The variety in studies in relation to design, exposure, examined tissue and outcome measurements can to some extent therefore also be considered as a strength, as the findings were consistent in most of the studies. Due to the small number of studies available, we were not able to further narrow the literature search.",92b6699b-659a-4df0-9d0c-2c4076f79432
32,methods32," More uniform studies in terms of particular exposures, tissues and outcomes would however make it easier to compare studies.  Future studies designed to examine lifestyle, diet or physical activity to reduce the risk of later lifestyle disease in offspring should focus on interventions at an early stage in fetal life [4]. Interventions early in pregnancy and even before pregnancy and peri-conceptionally could be the way to reduce the risk of obesity and disease later in life, through epigenetic changes.  5. Conclusions  The present review found that healthy lifestyle changes, i.e., exercise and diet, during pregnancy could have an impact on DNA methylation and miRNA in placenta and offspring, but the research field is evolving, and solid evidence-based advice is still lacking. There are indications that a healthy lifestyle during pregnancy is important in order to reduce the risk of childhood obesity, diabetes and inflammatory conditions through epigenetic actions.",19e10aae-273d-4b2b-8b0d-4460848db646
33,methods33," However, as the available studies are both few and heterogenic, there is an urgent need for larger, well-performed studies to elucidate the specific epigenetic fetal markers that are affected by maternal and perhaps paternal lifestyle before and shortly after conception, in order to point out measures to prevent non-communicable diseases such as childhood obesity and chronic metabolic diseases in the future generation.  Author Contributions  L.R., U.K., S.K. and C.S.A. performed the systematic literature search, data extraction, bias assessments and writing; P.G.O., J.F. and J.M.B. contributed to review and editing. All authors have read and agreed to the published version of the manuscript.  Funding  This research received no external funding. U.K. and P.O. have received financial support from the Novo Nordisk Foundation. L.R., J.M.B., C.S.A., S.K. and J.F. have no financial disclosures. The funding sources have no role in the writing of this review.",9f7bbe45-67b2-4829-9d26-5385b804e8df
34,methods34,  Conflicts of Interest  The authors declare no conflict of interest.  Abbreviations  ADD2	Adducin 2	 BMI	Body mass index	 dietary inflammatory index (DII)	Dietary inflammatory index	 DMR	Differentially methylated region	 Critical Appraisal Skills Program (CASP)	Critical Appraisal Skills Program	 CpG	Cytosine-phosphate-guanine	 FDR	False discovery rate	 GA	Gestational age	 GDM	Gestational diabetes mellitus	 GWG	Gestational weight gain	 GR	Glucocorticoid receptor	 HA	High active	 HSD2	11β-hydroxys,f5c27747-3e6b-4e7b-911e-049fb97a417e
35,methods35,teroid dehydrogenase type 2	 IGF-2	Insulin-like growth factor 2	 LA	Low active	 large for gestational age (LGA)	Large for gestational age	 LINE	Long interspersed nuclear elements	 LTPA	Leisure-time physical activity	 MEG3	Maternally expressed 3	 MEST	Mesoderm-specific transcript	 miRNA	MicroRNA	 NNAT	Neuronatin	 oral glucose tolerance test (OGTT)	Oral glucose tolerance test	 PEG	Polyethylen glycol	 PLAG1	Pleomorphic adenoma gene 1	 RCT	Randomized Controlled Trial	 RoB	Revised Cochrane risk-of-bias tool	 RXRs	Retinoid X receptors	 SGCE	Sarcoglycan epsilon	 SNP	Single-nucleotide polymorphism	 somatostatin receptor gene The hormone somatostatin (SST)	Somastostetin	 somatostatin receptor gene The hormone somatostatin (SST)R4	Somatostatin receptor 4	 transient neonatal diabetes mellitus (TNDM)	Transient neonatal diabetes mellitus	 UC	Umbilical cord	 UK	United Kingdom	 USA	United States of America	 5′ UTR	5′ Untranslated region	  Appendix A. Literature Search  PubMed on 10 March 2021.,38b3db3a-45fc-4909-b7e2-44dd113adfce
36,methods36,  ((((((((((((((((“Pregnancy”[Mesh]) OR (“Mothers”[Mesh])) OR (“Infant”[Mesh])) OR (“Paternity”[Mesh])) OR (pregnancy[Text Word])) OR (neonatal[Text Word])) OR (infant[Text Word])) OR (maternal*[Text Word])) OR (maternit*[Text Word])) OR (paternit*[Text Word])) OR (paternal*[Text Word])) OR (preconception[Text Word])) OR (periconception[Text Word])) OR (offspring[Text Word])) AND (((((((“Epigenome”[Mesh]) OR (“Epigenomics”[Mesh])) OR (“MicroRNAs”[Mesh])) OR (“DNA Methylation”[Mesh])) OR (epigenom*[Text Word])) OR (microRNA*[Text Word])) OR (DNA methylation[Text Word]))) AND ((((((((((“Food”[Mesh]) OR (“Diet”[Mesh])) OR (“Nutrients”[Mesh])) OR (“Exercise”[Mesh])) OR (food[Text Word])) OR (nutrient*[Text Word])) OR (nutrition*[Text Word])) OR (diet*[Text Word])) OR (exercise[Text Word])) OR (physical activity[Text Word]))) NOT ((“Animals”[Mesh]) NOT (“Humans”[Mesh]))  1107 Results.  Embase on 10 March 2021.,aeb28fb0-7cdc-4f52-b8de-faa7623b3a25
37,methods37,"  (‘pregnancy’/exp OR ‘infant’/exp OR ‘mother’/exp OR ‘paternity’/exp OR ‘preconception’/exp OR ‘periconception’/exp OR pregnancy:ab,ti,kw OR preconception:ab,ti,kw OR periconception:ab,ti,kw OR maternal*:ab,ti,kw OR maternit*:ab,ti,kw OR paternit*:ab,ti,kw OR paternal*:ab,ti,kw OR offspring*:ab,ti,kw OR infant*:ab,ti,kw OR neonatal*:ab,ti,kw) AND (‘epigenome’/exp OR ‘epigenetics’/exp OR ‘microrna’/exp OR ‘dna methylation’/exp OR epigenom*:ab,ti,kw OR epigenetic*:ab,ti,kw OR microrna*:ab,ti,kw OR ‘dna methylation’:ab,ti,kw) AND (‘food’/exp OR ‘diet’/exp OR ‘nutrient’/exp OR ‘exercise’/exp OR food:ab,ti,kw OR nutrient*:ab,ti,kw OR nutrition*:ab,ti,kw OR diet*:ab,ti,kw OR exercise:ab,ti,kw OR ‘physical activity’:ab,ti,kw) NOT ([animals]/lim NOT [humans]/lim) AND (‘article’/it OR ‘article in press’/it OR ‘erratum’/it OR ‘review’/it)  1961 Results.  Cochrane: on 10 March 2021.",ac9b4d1c-99ee-4849-bb2d-2b4191054c3a
