,chunk_label,chunk_text,uuid
10,methods5,"  Genomic DNA was extracted from buffy-coat with the MagNaPure LC DNA Isolation Kit (Roche Diagnostics, Mannheim, Germany). The MC4R rs17782313 and Fat Mass and Obesity (FTO) rs9939609 polymorphisms were genotyped on a 7900HT Sequence Detection System (Applied Biosystems, FosterCity, CA, USA) using fluorescent allelic discrimination TaqManTM assays. The calling rate for both polymorphisms was >95%. For quality control purposes, 5% of samples were randomly selected and genotyped a second time. There were no discrepancies between the two results. Genotype frequencies did not deviate from Hardy-Weinberg equilibrium expectations for either polymorphism (P=0.709 for the Fat Mass and Obesity (FTO) rs9939609 and P= 0.637 for the MC4R rs17782313). ",103a1b91-6073-4b8c-9e87-3489ecbb158e
11,analysis0,"Genetic variables were tested using dominant models of the Fat Mass and Obesity (FTO) rs9939609 and the MC4R rs17782313 polymorphisms individually. Also, an additive genetic score was created from the two polymorphisms in which the presence of each of the variant alleles for each polymorphism was scored as one point. The range of values of this aggregate score variable varied from 0 to 4 points. As the number of subjects with a score of 4 points was very low, a new score variable (score-grouped) was created grouping the categories of 3 and 4 points. Chi-square tests were used to analyze differences between observed and expected genotype frequencies, assuming Hardy–Weinberg equilibrium, and to test differences in percentages. We used t-test and ANOVA to compare crude means of continuous variables. Multivariate adjustments for comparisons of continuous variables were carried out by generalized linear models.",19ef71ae-e6ba-4948-b149-07783640354e
12,analysis1," Multivariable logistic regression methods were used to estimate the odds ratios (OR) of the MC4R or Fat Mass and Obesity (FTO) polymorphisms and type 2 diabetes and to adjust for confounders. Models were first adjusted for age, sex and center. Additional adjustments for body mass index (BMI), total energy intake, physical activity, adherence to the MedDiet, tobacco smoking, alcohol consumption or education were also carried out as indicated. Dichotomous variables for dietary intake and physical activity were created using as cut-off the sample means. The homogeneity of the effects by sex was also statistically tested using the likelihood ratio test. To examine the interaction between the MC4R rs17782313, the Fat Mass and Obesity (FTO) rs9939609 polymorphisms or their score and adherence to the MedDiet, or the other dietary variables, we fitted separate multivariate regression models including the corresponding main effects and interaction terms in addition to the potential confounders.",4db92dd0-5af7-4113-bf64-e1c7f30a39e7
13,analysis2," The likelihood ratio test was used to obtain the P values for interactions. Stratified analyses were also carried out. Statistical analyses were performed with the SPSS package, version 15.0 (SPSS, Chicago, IL). All tests were two-tailed and P values <0.05 were considered statistically significant. ",a6297c09-c1cf-4524-898a-21732a22c1f5
14,results0,"We studied 3,430 subjects with type 2 diabetes and 3,622 non-diabetic subjects (57% women, mean age 70+/-7 years). Because of the selection criteria, type 2 diabetes cases did not have higher body mass index (BMI) than non-diabetic subjects. Table 1 shows the demographic, biochemical, clinical, lifestyle and genetic characteristics of these participants depending on diabetes status. For the whole sample, mean (±SD) adherence to the MedDiet was 9±2 points on the scale of 0 to 14. We found a small but statistically significant difference (P=0.003) in the mean adherence to the MedDiet depending on the type 2 diabetes status. Duration of type 2 diabetes was as follows: <1 year post-diagnosis (10% of diabetic subjects), 1-5 years (40%) and more than 5 years post-diagnosis (50%). We did not observe significant differences in the mean of adherence to the MedDiet depending on the duration of diabetes (P=0.",27854e40-7994-407a-8176-8cef36a6668b
15,results3,"  body mass index (BMI): Body mass index; MUFA: Monounsaturated fatty acids; PUFA: polyunsaturated fatty acids.  We did not observe statistically significant differences in genotype frequencies of the Fat Mass and Obesity (FTO) rs9939609 or the MC4R rs17782313 polymorphisms between subjects with type 2 diabetes and non-diabetic subjects. The aggregate score of these two polymorphisms had a prevalence of 20.6% for zero points (homozygous subjects for non-variant alleles); 40.9% for 1 point (subjects with one variant allele either at Fat Mass and Obesity (FTO) or MC4R; 29.2% for 2 points (subjects with two variant alleles), 8.5% for 3 points (subjects with 3 variant alleles) and 0.8% for 4 points (homozygous subjects for the variant alleles both at the Fat Mass and Obesity (FTO) and MC4R genes) in the whole sample. We did not detect significant differences for the aggregate score by diabetes status (P=0.640).",6edd773d-cea0-4bb9-9f91-a83584793152
16,results4," The Fat Mass and Obesity (FTO) polymorphism was significantly associated with higher body mass index (BMI) in carriers of the variant allele (30.1± 3.9 in TA+AA subjects vs 29.8±3.8 kg/m2 in TT; P=0.043), whereas the effect of the MC4R polymorphism did not reach the statistical significance (30.1± 3.9 in TC+CC subjects vs 29.9±3.8 kg/m2 in TT; P=0.187). Likewise, the Fat Mass and Obesity (FTO) polymorphism was significantly associated with waist circumference (100.7± 10.4 in TA+AA subjects vs 99.9±10.8 cm in TT; P=0.008) and non-significant differences were observed for the MC4R, although a similar trend was found 100.7± 11.0 in TC+CC subjects vs 100.3±10.4 cm in TT); P=0.137.  Association between the Fat Mass and Obesity (FTO) rs9939609 and MC4R rs17782313 polymorphisms and type 2 diabetes We did not find (Table 2) any statistically significant association between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and type 2 diabetes when analyzing the population as a whole (OR:1.",6cd2c193-3bb9-44ce-9cbb-1f75442cf441
17,results5,"07, 95%CI: 0.97-1.18; P=0.191 for carriers of the Fat Mass and Obesity (FTO) obesity risk allele in comparisons with TT homozygotes in model 2). Additional adjustment for body mass index (BMI) did not change the results (model 3). Likewise, there was no association between the MC4R rs17782313 polymorphism and type 2 diabetes in the whole sample (OR:1.01, 95%CI: 0.92-1.12; P=0.837 for carriers of the MC4R risk allele in comparison with TT homozygotes. Neither was the aggregate score associated with type 2 diabetes (P=0.572). Additional adjustment for body mass index (BMI) did not change the associations. We observed no heterogeneity by gender (P for interactions >0.05).",d382a548-c7ba-432f-a5dd-6059370f4461
18,results8,"  P: P value obtained for the global effect of the polymorphism in the multivariate logistic regression models.  Gene-diet interaction between the Fat Mass and Obesity (FTO) rs9939609 and MC4R rs17782313 polymorphisms and adherence to the MedDiet in determining type 2 diabetes We found a relevant interaction between adherence to the MedDiet and these polymorphisms in determining type 2 diabetes (Table 3), which was significant both for the Fat Mass and Obesity (FTO) (P-interaction=0.039) and for the MC4R (P-interaction=0.009) as well as for their aggregate score (P-interaction=0.006) (Model 1). According to these interactions, the association or not of these polymorphisms with type 2 diabetes depended on the degree of adherence to the MedDiet. When adherence to the MedDiet was low (=<9 points), carriers of the variant allele (obesity-risk allele) had a higher risk of prevalent type 2 diabetes (OR=1.21, 95%CI: 1.03-1.40; P=0.019 for Fat Mass and Obesity (FTO) and OR=1.17, 95%CI:1.",9a1c5387-0891-46d3-b041-a9e96b9e0282
19,results9,"01-1-36; P=0.035 for MC4R) than homozygous subjects for the major allele. However, when adherence to the MedDiet was high (>=9 points), there was no association of these polymorphisms with type 2 diabetes (OR=0.97, 95%CI: 0.85-1.16; P=0.673 for the Fat Mass and Obesity (FTO) and OR=0.89, 95%:0.78-1-02; P=0.097 for the MC4R). These interactions remained statistically significant even after adjustment for body mass index (BMI) (P-interaction= 0.039 for Fat Mass and Obesity (FTO), P-int=0.009 for MC4R and P=0.006 for the aggregate score) (Model 2). Further adjustments for alcohol, tobacco smoking or education did not change the statistical significance of the results (not shown). These polymorphisms had an additive effect in the interaction with MedDiet on type 2 diabetes. So, when the aggregate score was considered as a continuous variable, we also obtained a statistically significant interaction effect (P-interaction=0.024 after adjustment for body mass index (BMI)).",249ea1ad-bb74-4ef9-a285-443096d112d4
20,results10," When we considered the aggregate genetic score (score-grouped) as a categorical variable, individuals carrying 3 or 4 variant alleles for the Fat Mass and Obesity (FTO) rs9939609 and the MC4R rs17782313 polymorphisms had 45% higher odds (P=0.009) of prevalent type 2 diabetes (OR: 1.45; 95%CI:1.09-1.92) than subjects with no risk alleles if their adherence to the MedDiet was low. However, when adherence to the MedDiet was high, the higher risk of type 2 diabetes in subjects carrying variant alleles at both the Fat Mass and Obesity (FTO) and the MC4R loci, were completely blunted (OR: 0.86; P=0.266).",6e94fab1-77c7-47fa-b439-ff26b7b11b3e
21,results13," Model 2 was additionally adjusted for body mass index (BMI).  **: For the estimation of the variant allele effect, the score variable indicating the number of combined variant alleles (0, 1, 2 , 3 and 4) was considered as continuous.  P1: P value obtained for the global effect of the polymorphism in the multivariate logistic regression models.  P2: P value for the interaction term between adherence to the Mediterranean diet and the corresponding polymorphism in the logistic regression model.  Furthermore, we adjusted the interaction models for waist circumference instead of body mass index (BMI). This adjustment in the multivariate model (Model 2) did no change the level of significance of the interactions terms between the polymorphisms and adherence to the Mediterranean diet in determining type 2 diabetes (P-int: 0.034 for Fat Mass and Obesity (FTO), P-int: 0.010 for MC4R and P-int: 0.015 for the aggregate score).",9b39d13e-db5a-4a50-ac5c-0535b33dbba5
22,results14," Thus, this gene-diet interaction remained statistically significant even adjustment for waist circumference.  Gene-diet interactions between the Fat Mass and Obesity (FTO) rs9939609 and MC4R rs17782313 polymorphisms and folate intake on type 2 diabetes and fasting glucose concentrations We analyzed the interaction between folate intake (as dichotomous based on the population mean of 406 μg/d) and the polymorphisms on type 2 diabetes, but we did not obtain any statistically significant interaction term (P-interaction=0.203 for the Fat Mass and Obesity (FTO) rs9939609, P-interaction=0.745 for the MC4R rs17782313 and P-interaction=0.667). As changes in methylation are very dynamic, we hypothesized a more direct effect of folate intake on fasting glucose concentrations in non-diabetic subjects, as diabetic subjects were taking medication and this could alter the results. We found (Figure 1) a statistically significant interaction (P=0.",d4c0a94b-b438-4392-9002-a8770f82d874
23,results15,"023) between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and folate intake on fasting glucose concentrations in non-diabetic subjects (Figure 1A). Thus, when folate intake was low, carriers of the variant allele had higher fasting plasma glucose concentrations than wild-type subjects. However, this was not observed when folate intake was high. Although, for the MC4R rs17782313, we found no significant interaction (Figure 1B), on analyzing the joint variable of both polymorphisms, the interaction term reached statistical significance (P=0.026) (Figure 1C). After adjustment of the multivariate interaction models for waist circumference instead of body mass index (BMI), we did not observe differences in the level of significance of the previously obtained results (P-int: 0.018 for Fat Mass and Obesity (FTO): P-int: 0.627 for MC4R and P-int: 0.021 for the aggregate score.",26bb1f40-7171-4660-9465-dee60a7e345a
24,results16,")  Figure 1 Adjusted means of fasting glucose concentrations depending on the Fat Mass and Obesity (FTO) rs9939609 (A), MC4R rs17782313 (B) or their grouped aggregate score (C) and the level of folate intake (low <406μg/d or high ≥406μg/d) in non-diabetic subjects (n=3192 for the Fat Mass and Obesity (FTO) rs9939609 and n=3180 for the MC4R rs17782313. P-int: P interaction values for the corresponding interaction terms between folate intake (as dichotomous) and the genetic variant obtained in the corresponding multivariate adjusted regression model including sex, age (as continuous), center, total energy intake (as continuous), physical activity (as dichotomous), folate intake (as dichotomous), the genetic variable (as categorical), and body mass index (as continuous) as covariates. *: P=0.043 for trend in the comparison of means in the multivariate adjusted model depending on the Fat Mass and Obesity (FTO) rs9939609 genotype; **: P=0.",67d135fc-9c79-4b28-95af-5363e1c3ada8
25,results17,"027 for trend in the comparison of means in the adjusted model depending on the Fat Mass and Obesity (FTO)/MC4R aggregate score. Error bars: SE of means.  Finally, taking into account that there is evidence to suggest [52] that dietary fiber could modify the association between the Fat Mass and Obesity (FTO) rs9939609 and obesity risk and considering that folate intake is strongly correlated with fiber intake (rho=0.801; P<0.001 in this population), we have adjusted the effects of folate for total fiber intake (as continuous in g/d). After this additional adjustment in the multivariate model, the statistical interaction of the interaction term between folate intake and the Fat Mass and Obesity (FTO) polymorphism or between folate and the aggregate score in determining fasting glucose concentrations in non-diabetic subjects did not change in significance level (P-int: 0.028 and P-int: 0.047, respectively). ",0b13913f-7dd2-4849-b820-75260a395862
26,discussion0,"In this study, in which type 2 diabetes cases and non-diabetic subjects did not differ in body mass index (BMI), we found no statistically significant association between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and type 2 diabetes when analyzing the population as a whole. This result agrees with some previous studies in which no association with type 2 diabetes was reported [6,28-30]. However, in other investigations higher type 2 diabetes risk in carriers of the minor allele (obesity-risk allele) has been reported [13-17,20,21,23-29].",8281c7fe-a6b0-4829-b8fc-54cbfa970ad7
27,discussion1," Among them there were many studies [1,23,27-29], including the first GWAs that detected the association between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and obesity risk [1], in which such association with type 2 diabetes disappears after adjusting for body mass index (BMI), leading the authors to conclude that as the association between the Fat Mass and Obesity (FTO) polymorphism and type 2 diabetes was mediated by body mass index (BMI), the Fat Mass and Obesity (FTO) is a susceptibility locus for obesity, but not for type 2 diabetes. However, in other reports [13-17,20,21] the association of the Fat Mass and Obesity (FTO) minor allele with type 2 diabetes risk persisted even after adjustment for body mass index (BMI) increasing the evidence that the Fat Mass and Obesity (FTO) can also be considered a diabetes-prone gene.",1d8707bd-8826-46a9-a864-a8821abf8594
28,discussion2," However, some of these studies have been criticized for analyzing prevalent cases of type 2 diabetes and for differences of body mass index (BMI) between diabetic and non-diabetic subjects [24], recommending future case-control studies paired by body mass index (BMI) in order to better examine the independent effects. In the PREDIMED study, we fulfilled this requirement of having no differences in body mass index (BMI) between groups. This is a strength of our study and we were able to better analyze the effects of the Fat Mass and Obesity (FTO) on type 2 diabetes more specifically.  Accordingly, the main finding and novelty of our results is that we have found that the association between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and type 2 diabetes depends on the diet consumed.",3204d257-a964-430a-9f29-439f5058d383
29,discussion3," Thus, when the dietary pattern departed from the traditional MedDiet (low-adherence to the MedDiet), the Fat Mass and Obesity (FTO) rs9939609 was significantly associated with higher type 2 diabetes risk, while a good adherence to the MedDiet blunted this association. This gene-diet interaction was robust regardless of adjustment for body mass index (BMI). Our results are supported by studies in mice in which a modulation by diet on the association of the fto gene with glucose intolerance has been reported [32]. As far as we know this is the first time that a significant interaction between the Fat Mass and Obesity (FTO) rs9939609 and diet in determining type 2 diabetes has been reported in humans. Another study [53] concomitantly examined the effects of physical activity and caloric intake on the association between the Fat Mass and Obesity (FTO) rs8050136 and diabetes in U.S. women, but found no statistically significant interaction.",683b0f75-bcc5-4c47-bc6e-0bf8374f50cb
30,discussion4," The small number of type 2 diabetes cases in that study [53] was a limitation.  There is increasing evidence that the MedDiet protects against type 2 diabetes [36,37], so it is not surprising that high adherence to this dietary pattern cancels the effects of greater genetic susceptibility to diabetes in Fat Mass and Obesity (FTO) risk allele carriers. Such an interaction with diet might help explain the discrepancies in the published studies if those that did not find an association between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and diabetes risk [6,28-30] were enriched in subjects following a diet similar to high adherence to the MedDiet pattern, while studies that detected this association [13-17,21] dealt with populations with a less healthy dietary pattern, compatible with low adherence to the MedDiet.  One limitation of our study is that we analyzed prevalent cases of type 2 diabetes, as the incidence of diabetes in our cohort is still being compiled.",dae0cc2c-820e-4fc9-8e7b-1c75132b520a
31,discussion5," Nevertheless, the dietary pattern of our study subjects was quite stable over time [44,54] and we did not detect differences in the adherence to the MedDiet depending on the duration of diabetes in this analysis. Similar results of no differences in diet were found in another study in Spain [35]. Thus, diabetes diagnosis did not change significantly the overall adherence to the MedDiet minimizing the reverse causation bias. Moreover, we have observed a similar protective effect of the MedDiet on type 2 diabetes risk when analyzing prevalent or incident type 2 diabetes cases in sub-samples of the PREDIMED study [37,54]. Likewise, in a Scandinavian population [14], the Fat Mass and Obesity (FTO) rs9939609 was associated with both prevalent type 2 diabetes (OR 1.13; P<0.001) and the risk of developing incident type 2 diabetes (OR 1.16; P<0.001) having comparable results.",701d338c-b973-4606-8bdb-51081a2c9f7c
32,discussion6," Thus, although it is necessary to investigate the effect of the interaction between the level of adherence to the MedDiet and the Fat Mass and Obesity (FTO) rs9939609 on incident type 2 diabetes cases in future studies, it is foreseeable that the results would be similar.  Just as for the Fat Mass and Obesity (FTO) rs9939609, we found no associations of the MC4R rs17782313 with type 2 diabetes for the whole cohort despite a recent meta-analysis identifying the MC4R loci as a new loci related to type 2 diabetes in European populations [23]. Again, prior results from genetic association studies regarding this polymorphism and type 2 diabetes are discordant and sometimes vary after adjustment for body mass index (BMI) [2,18,19,22,25,26]. Although Qi et al [18] described a higher risk of type 2 diabetes in carriers of the minor allele, supporting preliminary data of Loos et al [2], Thomsen et al [25] in a large sample of Danish subjects did not find such association.",19205146-63cc-4e1f-842e-4161ff57f7f7
33,discussion7," Noticeably, we detected, for the MC4R rs17782313, a similar interaction with adherence to the MedDiet as for the Fat Mass and Obesity (FTO) rs9939609, and this is also a relevant and novel finding of the present investigation. Moreover, when we analyzed the aggregate genetic score of the Fat Mass and Obesity (FTO) and MC4R polymorphisms, we also observed an additive effect of these polymorphisms on the gene-diet interaction, thus strengthening our results.  Besides examining the genetic interactions with adherence to the MedDiet, we analyzed interactions with various macronutrients and food groups, but found none (not shown). This strengthens the notion that for dietary modulation the contribution of one food is not crucial, but it is rather the overall dietary pattern with various foods or nutrients synergizing among them that is important.",f4afd203-7cf1-4ef9-aa63-c064dd00ff14
34,discussion8," Considering the significant gene-diet interaction results that we have obtained for the Fat Mass and Obesity (FTO) and MC4R loci, it would be interesting in future studies to analyze this interaction for other polymorphisms previously associated with obesity and/or diabetes [55-58].  Finally regarding our secondary objective aimed on studying the role of folate intake in this gene-diet interaction, given that recent literature is highlighting the importance of epigenetics in insulin resistance and type 2 diabetes [42,59,60], we found interesting preliminary results that require confirmation in future studies. Although no interaction of folate intake with the genetic variants on type 2 diabetes was observed, we examined fasting glucose concentrations as a more dynamic diabetes-related trait and found a statistically significant interaction between the Fat Mass and Obesity (FTO) rs9939609 polymorphism and folate intake in non-diabetic subjects.",04949315-1e67-4abb-b162-1bbb91ad3eec
35,discussion9," Thus, the Fat Mass and Obesity (FTO) variant allele tended to be associated with higher fasting glucose concentrations when folate intake was low, but not when it was high. Currently, the Fat Mass and Obesity (FTO) gene has been outlined as an important gene in which effects may be mediated through epigenetics [61]. A study reported that the CpG site in the first intron of the Fat Mass and Obesity (FTO) gene was hypomethylated in type 2 diabetes cases relative to controls [60]. Folate is required for the synthesis of S-adenosyl methionine, which serves as a methyl donor for DNA methylation events; thereby folate availability may be crucial in the DNA methylation status [40]. The MedDiet is rich in folate and so one of the mechanisms underlying its protective effect against type 2 diabetes could be the influence of folate on DNA-methylation and fasting glucose. Some clinical trials have shown folic acid supplementation reduces insulin resistance [62].",acb5b6dd-e87c-411f-873c-8cdc88309ed8
36,discussion10," Although it could be one of the mechanisms that may contribute to explaining the observed gene-diet interaction, we believe that it is not the only one and that more research has to be undertaken on this point. Although for MC4R we found no significant interaction with folate, there was a similar trend and, when analyzing the aggregate variable of both polymorphisms, the interaction term reached statistical significance, supporting additive effects. In this regard, there is a study in mice showing that diet might have an effect on the methylation status of the Mc4r gene [37]. However, our statistically significant results should be accepted with caution as folate intake may simply reflect a healthy dietary pattern and not a causal association with that micronutrient, given that, in our study, we did not carry out a methylation analysis to test this hypothesis.",9f5db9be-58e4-4295-b57c-f747fcc6988b
37,discussion11," Moreover, although we have found a nominally significant interaction between the Fat Mass and Obesity (FTO) polymorphism and the aggregate score and folate intake in determining fasting plasma glucose concentrations, we cannot rule out the possibility that, as this is a secondary hypothesis and we have not corrected the P-values for multiple comparisons, the association obtained represents a false positive result.  Conclusion In conclusion, we described for the first time a statistically significant gene-diet interaction of the Fat Mass and Obesity (FTO) rs9939609 and MC4R rs17782313 with adherence to the MedDiet on type 2 diabetes. When adherence was low, the obesity risk alleles were associated with type 2 diabetes regardless of body mass index (BMI), but more studies are needed to confirm this interaction.",bdf8d207-5ac6-480c-ad7f-a5ab100d7464
38,discussion12," Although we have also found a statistically significant interaction with folate intake on fasting glucose that may help to explain in part this interaction, the potential mechanisms behind this interaction remain to be investigated in further studies.  Competing interests JSS is a non paid member of the Scientific Advisory Board of the International Nut Council, Reus, Spain. ER is a non paid member of the Scientific Advisory Committee of the California Walnut Commission, Sacramento, CA. The other authors have no competing interest affecting the conduct or reporting of the work submitted.",b3b27c01-644b-421f-96f8-6a61642a6ef8
39,discussion13,"  Authors’ contributions DC, RE, JMO, JVS, MAMG, ER, JSS, MIC, and LSM designed research; COA, JVS, EMA, MAMG, EGG, JSS, MF, MIC, ER, RE, FA, and LSM conducted research; JVS, MAMG, JSS, MIC, RE, FA, JL, LSM, EGG, MF, GST, XP, and MAM provided essential materials; DC, COA, JVS, OC analyzed data and performed statistical analysis; DC, JVS, and JMO wrote paper; DC and JVS had primary responsibility for final content. All authors made substantial contributions to conception and design, acquisition of data or analysis and interpretation of data, drafting the article or revising it critically for important intellectual content and approved the final version of the manuscript. All authors read and approved the final manuscript. ",3ebe8aa5-427c-4c35-8957-2460f67cd488
