,chunk_label,chunk_text,uuid
13,analysis2," minimum false discovery rate control (FDR) incurred when calling a test significant) and lfdr-values (local false discovery rate, i.e. the empirical Bayesian posterior probability that the null hypothesis is true, conditional on the observed p-value) using the qvalue package (version 2.24.0) of R software (version 4.1.2) (14), with smoother method option and adjustment of lambda parameter in the interval 0.01-0.95 with increment of 0.01 (14). As association significance criteria we used the following thresholds: p-value ≤ 0.05, q-value ≤ 0.05, lfdr-value ≤ 0.1.  Bioinformatics analysis  We mapped each SNP to its nearest corresponding protein-coding gene and then we performed gene ontology (GO) enrichment analysis and protein–protein interaction (performed gene ontology (GO) enrichment analysis and protein–protein interaction (PPI)) analysis for the set of SNPs that reached significance in any of the criteria indicated above. The analysis was performed using STRING, version 11.5 (15). ",85fc5821-83a0-4ce1-a43a-998895b4acf5
14,results0," Patient data and SNP data  Quality controls retrieved a total 98 SNPs and 1573 samples, 272 (17.3%) with Gestational diabetes mellitus (GDM) and 1301 (82.7%) without Gestational diabetes mellitus (GDM). 1104 (70.2%) were Caucasian (Caucasian (CAU)) and 469 (29.8%) Hispanic (Hispanic (HIS)). 415 (26.4%) were from the control group (CG), 418 (26.6%) from the nutritional intervention group (IG) and 740 (47.0%) from the real-world group (RW). Women’s main demographic and anthropometric characteristics are represented in Table 1 . Table 2a Caucasian (CAU) and 2b Hispanic (HIS) show the main characteristics of the variants for the Caucasian and Hispanic ethnicities, respectively.  Table 2 Caucasian (CAU) Characteristics of variants. Caucasian (CAU)CASIAN.",6ca079d4-f1a0-4dfd-b554-edf043334713
15,results12,"354	1094	 21	BACE2	41211811	rs6517656	G	A	A	458	2208	78	380	378	1830	118	64	7	573	304	38	0.207	0.206	0.208	1104	 Main characteristics of the variants for the Caucasian (Caucasian (CAU)) ethnicity.  CHROM, Chromosome code; LOCUS, Locus/Gene; POS, Base-pair coordinate [GRCh38]; ID, Variant ID; reference allele (REF), Reference allele; ALT, Alternate allele; A1, Counted allele in logistic regression; A1_CT, Total A1 allele count; ALLELE_CT, Allele observation count; A1_CASE_CT, A1 count in cases; A1_CTRL_CT, A1 count in controls; CASE_ALLELE_CT, Case allele observation count; CTRL_ALLELE_CT, Control allele observation count; CASE_NON_A1_CT, Case genotypes with 0 copies of A1; CASE_HET_A1_CT, Case genotypes with 1 copy of A1; CASE_HOM_A1_CT, Case genotypes with 2 copies of A1; CTRL_NON_A1_CT, Control genotypes with 0 copies of A1; CTRL_HET_A1_CT, Control genotypes with 1 copy of A1; CTRL_HOM_A1_CT, Control genotypes with 2 copies of A1; A1_FREQ, A1 allele frequency; A1_CASE_FREQ,",945041b8-e7b8-4cc2-9902-c3525d6b7734
16,results24," Control genotypes with 0 copies of A1; CTRL_HET_A1_CT, Control genotypes with 1 copy of A1; CTRL_HOM_A1_CT, Control genotypes with 2 copies of A1; A1_FREQ, A1 allele frequency; A1_CASE_FREQ, A1 allele frequency in cases; A1_CTRL_FREQ, A1 allele frequency in controls; OBS_CT, Number of samples in the regression.  Supplementary Tables 2 Caucasian (CAU)-2Hispanic (HIS) show, respectively, for each ethnicity, logistic regression analysis performed for the 98 SNPs and 1573 samples. Tables 3a Caucasian (CAU) and 3b Hispanic (HIS) extract, respectively, the main relevant findings for the two ethnic strata considered; specifically, these tables show the SNPs for which a discovery (p-value ≤0.05, or q-value ≤ 0.05, or lfdr ≤ 0.1) was obtained in at least one of the SNP genetic tests performed.  Table 3 Caucasian (CAU) (SNP + GROUP) MODELS. SIGNIFICANT SNPs. Caucasian (CAU)CASIAN.",6707eee5-4f26-4a36-b65c-45cbf51f7141
17,results30,"071	 Table that summarizes the most relevant results of the analysis of SNPs + Group models in Caucasian (Caucasian (CAU)) ethnicity. ADD, Additive model; DOM, dominant model; REC, recessive model; HETHOM, heterozygous-homozygous model; CHROM, Chromosome code; LOCUS, Locus/Gene; POS, Base-pair coordinate [GRCh38]; ID, Variant ID; reference allele (REF), Reference allele; ALT, Alternate allele; A1, Counted allele in logistic regression; A1_FREQ, minor allele frequency; OBS_CT, Number of samples in the regression; OR_CI95, odds ratio with 95% confidence interval.  Table 3 Hispanic (HIS) (SNP + GROUP) MODELS. SIGNIFICANT SNPs. Hispanic (HIS)PANIC.  									ADDITIVE					DOMINANT				RECESSIVE				HETHOM								 									ADD					DOM				REC				HOM				HET				 CHROM	LOCUS	POS	ID	reference allele (REF)	ALT	A1	A1_FREQ	OBS_CT	OR_CI95	pvalue	qvalue	lfdr		OR_CI95	pvalue	qvalue	lfdr	OR_CI95	pvalue	qvalue	lfdr	OR_CI95	pvalue	qvalue	lfdr	OR_CI95	pvalue	qvalue	lfdr	 1	PROX1	213985913	rs340874	T	C	C	0.",7b3c1be4-c4f9-4add-844c-751e22e3512d
18,results37,"858	 Table that summarizes the most relevant results of the analysis of SNPs + Group models in Hispanic (Hispanic (HIS)) ethnicity. ADD, Additive model; DOM, dominant model; REC, recessive model; HETHOM, heterozygous-homozygous model; CHROM, Chromosome code; LOCUS, Locus/Gene; POS, Base-pair coordinate [GRCh38]; ID, Variant ID; reference allele (REF), Reference allele; ALT, Alternate allele; A1, Counted allele in logistic regression; A1_FREQ, minor allele frequency; OBS_CT, Number of samples in the regression; OR_CI95, odds ratio with 95% confidence interval.  General findings and effect of the nutritional intervention  Of a total of 110 variants included in the study, 98 (89.1%) passed the quality control. Of these, 40 (40.",ec330846-8926-422a-9a34-2af12cfd71ad
19,results38,"8%) presented some kind of significant association with Gestational diabetes mellitus (GDM) in at least one of the genetic tests considered, that is, the corresponding threshold was reached in some assessment criteria, with the following distribution by ethnicity: 13 (32.5%) only in the Caucasian ethnic stratum, 19 (47.5%) only in the Hispanic ethnic stratum and 8 (20.0%) in both ethnic strata ( Table 3a Caucasian (CAU), 3b Hispanic (HIS)P). The nutritional intervention presented a significant association with Gestational diabetes mellitus (GDM), regardless of the variant considered; we obtained an OR < 1 for GROUP variable in favor of MedDiet, with all the significance criteria satisfied in practically all the tests of each model ( Supplementary Tables 1 Caucasian (CAU) and 1 Hispanic (HIS)).  Caucasian ethnicity findings  Table 3a Caucasian (CAU) summarizes the most relevant findings for Caucasian pregnant women.",10b7aad9-f61b-41f9-84d6-b7c07dc6217d
20,results41,"  Bioinformatics analysis results  The 40 variants that presented some type of association with Gestational diabetes mellitus (GDM) were mapped to the closest gene/locus, resulting in a total of 34 encoding proteins that were used as STRING input data ( Supplementary Table 3 ). Basic settings of analysis were: full STRING network, edges indicate both functional and physical protein associations, evidence as meaning of network edges, all active interaction sources, medium confidence (0.400) as minimum required interaction score. The complete results provided by the software can be found in Supplementary Table 4 . The aspects that were considered most relevant to the objective of the work were selected by inspection so that Supplementary Table 5 . Table 4 displayed the bioinformatic analysis of relevant results, and the graph in Figure 2 were obtained.  Table 4 Bioinformatic analysis relevant results.",64b2ffe7-aeaf-4e79-9eef-cbae37dbbbc5
21,discussion0," In this study, we have evaluated the association of 98 susceptibility genetic variants with the diagnosis of Gestational diabetes mellitus (GDM) in a large population of pregnant women from two ethnic groups, from a single center, living in Spain, in the setting of an ongoing nutritional intervention program. To our knowledge, this is the first time that a large relevant set of SNPs has been analyzed in such a large sample of Gestational diabetes mellitus (GDM) patients, and with a close follow-up regarding their diet and lifestyle.  We have observed that the nutritional intervention presented a significant association with Gestational diabetes mellitus (GDM), regardless of the variant considered, OR < 1 (p < 0.05, q <0.05, lfdr < 0.",51b87a7c-984a-43f7-ab84-fddf6b18c5e3
22,discussion1,"1), in practically all models for both ethnicities [ Supplementary Table 2 Caucasian (CAU)-2Hispanic (HIS)], confirming the protective effect of the MedDiet for Gestational diabetes mellitus (GDM), as previously reported (3, 4, 16, 17) and, at the same time, confirming the significance of the observed SNPs. The variable of the logistic regression model that represents the nutritional group [GROUP] provided relevant information to assess the association of the genetic variants with Gestational diabetes mellitus (GDM). The analysis showed that the SNP-Gestational diabetes mellitus (GDM) association tests identified as significant, when adjusted by the GROUP variable, had a lower false discovery rate control (FDR), that is, the discoveries have a low proportion of false significant identified associations, evaluated by q-values, and a low local false discovery rate, evaluated by lfdr-values.",70e9f59d-36a6-40ed-8324-44db57672ec2
23,discussion2," Furthermore, q-values indicate that it is possible to qualify as discovery a null hypothesis with a p-value greater than the usual threshold of 0.05, increasing the set of variants that deserve further investigation, without significantly increasing the false discovery rate.  Although case-control-based genome wide association studies (GWAS) usually refer to the additive model, it is currently recommended to also consider other genetic models (18) for a better understanding of the variant-disease relationship. Our study includes four genetic models that provide joint information on this relationship, aiding in the understanding of genetic analysis and providing further strengths to our findings.",dc4f087b-36f2-4ef9-a2e6-a0438ccd7978
24,discussion3," We can point out that, with some minor exceptions, when a significant association is observed for a given SNP in several models, the corresponding OR verify ORADD < ORDOM < ORREC < ORHOM, when minor allele is a risk allele or ORADD > ORDOM > ORREC > ORHOM when minor allele is protective ( Table 3a Caucasian (CAU)- 3b Hispanic (HIS)).  Logistic regression results are consistent with information collected on STRING databases relative to performed gene ontology (GO) enrichment analysis and protein–protein interaction (PPI), both known and predicted, or associations identified by co-expression, protein homology, or text mining. The most significant variants in genetic tests are located in locus/genes encoding proteins annotated in the knowledge database as associated with biological processes related to diabetes and Gestational diabetes mellitus (GDM) ( Table 4 ).",42ab1f51-42f7-47a6-a33f-23dd4d34a06c
25,discussion5," Although this is not annotated in STRING gene ontology, the revised literature reports that all of them are related to fasting insulin and show a significant association with diabetes and Gestational diabetes mellitus (GDM) (6, 19, 21–23, 35, 36).  In addition to the central core, where the nodes with the highest intensity of interaction are located, the network has three terminal nodes, four isolated nodes, and two isolated subnetworks, one made up of two nodes and the other made up of three nodes.  BACE2 (rs737288, rs6517656) node has been associated with Gestational diabetes mellitus (GDM) in some studies (8, 37), but not in others (28, 38). It is related to higher fasting C-peptide levels. As can be seen in the graph, it has a close interaction with PCSK1. In our work, the association for the Hispanic ethnic stratum is significant.",aa547dcf-0dd6-43b9-9fba-ab75d5745157
26,discussion6," GRB10 (rs933360) node has strong interaction with the IRS1 node, an insulin receptor substrate 1 that may mediate the control of various cellular processes by insulin. It is associated with diabetes in some studies (32–34), and with both diabetes and Gestational diabetes mellitus (GDM) in other (35, 36). We have found an association with Gestational diabetes mellitus (GDM) in the Hispanic ethnic stratum. UBE2E2 (rs1496653) node is an ubiquitin-conjugating enzyme associated with diabetes in some reports (20, 21, 25), and with Gestational diabetes mellitus (GDM) in other studies (27, 35, 36). In our work, it shows interaction with IGF2BP2, but it barely reaches significance in the Hispanic ethnicity.  DPYSL5 (rs1371614) has been associated with diabetes (6, 23, 24) and Gestational diabetes mellitus (GDM) (35, 36). It is a dihydropyrimidinase-related protein that has been linked with fasting glucose. In our study, we found an association in some models for both ethnic groups.",ee648a9d-bf39-4e08-9a66-f437d55283a8
27,discussion7," WARS (rs3783347) is a shear stress-responsive gene that has been associated with diabetes (19, 22–24). In our study, it is significant in some models for Caucasian ethnicity. DUSP8 (rs2334499), dual specificity protein phosphatase 8, has phosphatase activity with synthetic phosphatase substrates and negatively regulates mitogen-activated protein kinase activity. Some studies (20, 21) report association with diabetes, while others (27, 36) do so with Gestational diabetes mellitus (GDM). Our work shows association in a model for Hispanics. GLP2R (rs17676067) is a receptor for glucagon-like peptide 2, which has been reported as associated with diabetes (21). Our work shows association in the ADD, REC and HOM models for Caucasian ethnicity.  SLC17A9 (rs3746750), Solute Carrier Family 17 Member 9, is a protein coding gene related with transporter activity and involved in vesicular storage and exocytosis of ATP. It has been related to purinergic signaling and diabetes (39, 40).",3481065d-ac49-4baa-b8e4-440c9ad91060
28,discussion8," In our work, it shows a significant association in the ADD, DOM and HET models for Caucasian ethnicity. In the graph, we can see a strong association of SLC17A9 with P2RX2 (rs10747083), purinoceptor 2, ion channel gated by extracellular ATP involved in a variety of cellular responses. It is included in some studies as associated with diabetes (19, 22, 23) and Gestational diabetes mellitus (GDM) (36). In our study, it hardly reaches significance in the DOM model of the Hispanic ethnicity.  The CUBN (rs18001222), MTR (rs1805087), and SARDH (rs573904) proteins define a subnetwork in the graph that play a role in one-carbon metabolism with functions in many cellular processes. Also, genetic variants in the transport and metabolism of folate modify glycemic control and risk of Gestational diabetes mellitus (GDM), and the effect of folic acid on homocysteine levels is modulated by CUBN (rs1801222) (41).",1dacaec0-4182-4382-ab66-104759b1a43a
29,discussion9," CUBN, cubilin, is a cotransporter which plays a role in lipoprotein, vitamin and iron metabolism; serves as transporter in several absorptive epithelia, including embryonic yolk sac. In a study by Böger et al. (42) it is described as “a gene locus for albuminuria”, an idea that is reiterated in subsequent works (43). It has also been associated with type 2 diabetes in an elderly population (44). In our work, it is in the limits of significance in the DOM and HET model in the Hispanic ethnicity. MTR, 5 -methyltetrahydrofolate–homocysteine ​​methyltransferase, catalyzes the transfer of a methyl group from methyl- cobalamin to homocysteine; belongs to the vitamin-B12 dependent methionine synthase family, and has been associated with various biological processes related to pregnancy (45). In our work, it has been significant in the ADD model for Caucasian ethnicity.",f9c7ce2b-06b2-4854-a20a-528a3599c2a8
30,discussion10,"  It should be noted that some studies are partially in disagreement with the most widely accepted results, that is, they report no association with diabetes or Gestational diabetes mellitus (GDM) in some of the variants mentioned above. In this regard, the following works can be consulted (9, 38, 46–49):. As an example, in our study some SNPs included in the initial list of variants and clearly identified in the literature, such as TCFL2, KCNQ1, HNFA1A, SCL30A8, have not reached a level of significance in any association model with Gestational diabetes mellitus (GDM). This could be related to the complex genetic and epigenetic architecture, with both similarities and differences between diabetes and Gestational diabetes mellitus (GDM), which deserves further investigation.",e354a296-d0e4-408c-9040-2d13e00bf737
31,discussion11,"  The idea of considering the evaluation of the impact of diet and lifestyle on the significance of SNPs in their association with Gestational diabetes mellitus (GDM) is currently attracting the interest of investigators (50). In this regard, we remark that our study has been performed with a meticulous evaluation of lifestyle habits, showing the protective effect of a healthy MedDiet, and that significant SNPs remained as such, after performing a rigorous genetic and statistical bioinformatic analysis.  Conclusion  Identifying the potential susceptibility genetic variants that could be associated with developing Gestational diabetes mellitus (GDM) and their modulation due to a nutritional intervention deems useful to design preventive and therapeutic strategies, especially in the setting of the increasing prevalence of Gestational diabetes mellitus (GDM).",a259f45b-9325-4433-9977-61a7e0605d41
32,discussion12," In this study, we have examined a set of 98 SNPs in a large cohort of patients from two main ethnicities from a single center, and in the setting of an ongoing clearly beneficial nutritional intervention. The study confirms previous works that promote the therapeutic recommendation of Mediterranean Diet to all pregnant women to prevent Gestational diabetes mellitus (GDM). In addition, we have confirmed a core set of SNPs reported in the literature as associated with diabetes and Gestational diabetes mellitus (GDM). However, our statistical models, that include the nutritional intervention as an additional variable, highlight and reinforce the significance of the association effects, reducing the false discovery rate control (FDR) levels. This means that a safer tool is available to control the risk of Gestational diabetes mellitus (GDM) based on the genomic profile of the individual.",910b99a5-e48d-4334-ac48-b112447051ec
33,discussion13," Therefore, genotypic analysis of women of child-bearing age and recommending a MedDiet, will assist the prompt identification and management of Gestational diabetes mellitus (GDM).  Data availability statement  The original contributions presented in the study are included in the article/ Supplementary Material . Further inquiries can be directed to the corresponding authors.  Ethics statement  The studies involving human participants were reviewed and approved by the Clinical Trials Committee of the Hospital Clínico San Carlos. The patients/participants provided their written informed consent to participate in this study. ",f834917e-da02-4dc5-b615-8908d52df911
