,chunk_label,chunk_text,uuid
10,methods10," Figure 1 shows adjusted means for total serum bilirubin concentrations in men and women after adjustment for age, diabetes, body mass index (BMI), medications, smoking, physical activity, and adherence to the MedDiet. Even after this multivariate adjustment, differences in means by sex still differed significantly (0.63 mg/dL in men versus 0.52 mg/dL in women, p = 1.2 × 10−5). Even though the mean values of serum bilirubin concentrations were low, 12 participants showed values greater than 1 mg/dL, ranging between 1.1 mg/dL and 1.9 mg/dL, and we excluded these individuals for some interaction analysis.  3.1. GWAS Results for Total Serum Bilirubin Concentrations in the Whole Population Table 2 shows GWAS results for total bilirubin in the whole sample including both men and women.",10787dcf-b8e5-4ceb-adaa-e2819a8182e0
11,methods11," Included in the Table are the 59 top-ranked SNPs with p-values for association with bilirubin concentrations at the genome-wide level (p < 5 × 10−8) of significance in the crude model and/or in the model adjusted for sex and age. The table also shows the regression coefficient, the determination coefficient, the gene name, the minor allele frequency (minor allele frequency (MAF)), and the annotation of relevant regulatory elements, according to RegulomeDB [66]. Scores 1 (a, b, c, d, e, f), 2 (a, b, c), and 3 (a, b) from the RegulomeDB show the predicted functionality of the corresponding SNPs, which are indicated. Scores 4, 5, and 6 indicate little evidence of functionality, which is why they have not been highlighted. As expected, the GWAS carried out in this Mediterranean population revealed the UGT1A gene cluster, located at chromosome 2q37.",02a103e2-fdd5-462b-bd28-e705ffa6b810
12,methods12,"1, to be the locus most significantly associated with bilirubin concentrations at the GWAS level, which indicates the robustness of our findings. The UGT1A cluster includes nine highly similar protein-coding (UGT1A1, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, and UGT1A10) and four non-coding genes, each with a unique alternative first exon followed by a set of common exons 2–5 [68] (Supplemental Figure S1). Each of the UGT1 variable exons is alternatively spliced to the common set of constant exons to produce different mRNA. The top-ranked SNP in our study was the rs4148325-UGT1A1 SNP, with a p-value of 9.25 × 10−24, after adjustment for sex and age. Similar results were obtained for three other SNPs (rs6742078-UGT1A1, rs887829-UGT1A1, rs4148324-UGT1A1) in the proximal promoter region and intron 1, which is physically close to the well-known UGT1A1*28 TATA box polymorphism (rs8175347).",cd41b06b-dfb6-4a45-a9cd-6794b94957be
13,methods13," The four top-ranked SNPs (rs4148325-UGT1A1, rs6742078-UGT1A1, rs887829-UGT1A1, and rs4148324-UGT1A). All of these showed similar significant signals with nearly identical regression coefficients (0.149, 0.148, 0.148, and 0.147 mg/dL increase in bilirubin concentrations per variant allele), which were in nearly perfect LD in our study (r2 of the rs4148325-UGT1A1 with the s6742078-UGT1A1, rs887829-UGT1A1, and the rs4148324-UGT1A, were: 1, 1, and 0.995, respectively), and in the HapMap CEU population (r2 = 1.0). These four top-ranked SNPs accounted for approximately 17.4%, 17.3%, 17.1%, and 17.0%, respectively, of the variation in total serum bilirubin levels. Our results for these SNPs were in complete agreement with those reported in the Framingham Heart Study (Framingham Heart Study (FHS)), the Rotterdam Study (RS), and the Age, Gene, Environment, and Susceptibility-Reykjavik Study (AGES-Reykjavik) [50], which show a remarkable consistency.",535aaf49-73b8-49c3-b92d-3d2764406456
14,methods14,"  Apart from the top-ranked SNPs situated in the UGT1A1 gene, we also detected other relevant SNPs at the GWAS level situated in the UGT1A6, UGT1A10, and UGT1A8 genes. Most of these SNPs are found to be in high LD with the lead GWAS SNP rs4148325-UGT1A1. Therefore, they could not be included as independent SNPs in building the genetic risk scores (GRS) for predicting serum bilirubin concentrations, given that the independence criteria for including SNPs in a genetic risk scores (GRS) is considered to have an r2 < 0.2 with the lead SNP. Supplemental Table S2 presents the LD (r2) between the lead GWAS SNP rs4148325-UGT1A1 and the other SNPs situated in the cluster of chromosome 2. Figure 2 represents the position of the polymorphisms and their pairwise LD analysis for the entire list of the top-ranked SNPs in the UGT1 cluster. Besides the UGT1A cluster, we have detected a significant association with an intergenic SNP, which is also situated in chromosome 2, the rs2741012 (p = 3.",a57db3d0-e17e-49ce-b0ea-60741f25cb30
15,methods15,"22 × 10−11, in the sex and age-adjusted model). Figure 3 represents the Manhattan plot of the GWAS for total bilirubin in the whole population, and Supplemental Figure S2, the corresponding Q-Q plot. Additionally, in chromosome 2, we have detected a statistically significant association with two SNPs of the MROH2A (Maestro Heat Like Repeat Family Member 2A) gene, which has previously been associated with high bilirubin concentrations in various GWAS carried out in other populations [50,51,52,53,54]. The percentage of explained variability for this gene (6.8%) is lower than for those of the UGT1A gene. Additionally, at the GWAS-significance level, we have observed an association of bilirubin concentrations with SNPs in the CBLN2 gene (cerebellin 2 precursor). This gene, situated on chromosome 18, has not previously been reported by other GWAS and could represent a more specific association of the characteristics of this Mediterranean population with metabolic syndrome.  3.2.",4629c560-68a0-43e4-b6c1-af567da60ae2
16,methods16," Sex-Specific GWAS Results for Total Serum Bilirubin Concentrations in Men and Women In the stratified GWAS analysis for men and women separately, we have also obtained statistically significant associations at the GWAS level. These statistically significant associations at p < 5 × 10−8 are presented in Table 3 and Table 4 for men and women, respectively. Bearing in mind that, on reducing the sample size when stratifying for sex, statistical power can be lost and that it would be interesting to know more SNPs that may be associated differentially with bilirubin concentrations in men and women, on the suggestive level of genome-wide significance (p < 1 × 10−5), Supplemental Tables S3 and S4 present the complete list of top-ranking SNPs for men and women, respectively, from the lead top-ranked SNP to the SNPs with p < 1 × 10−5. Supplemental Figure S3 shows the Manhattan plots for the sex-specific GWAS in men (A) and women (B).",624555f8-e2c7-4472-ab37-0f66c02e2f12
17,methods17," Supplemental Figure S4 shows the corresponding Q-Q plots for the GWAS results in men (A) and women (B). It can be observed that there is an excellent homogeneity in the top-ranked SNPs detected at a GWAS level, both in men and women. In both sexes, the lead GWAS SNP was the rs4148324-UGT1A, which obtained a p value, adjusted for age, of 4.77 × 10−11 in men and 2.15 × 10−14 in women. This SNP forms part of the cluster of the four top-ranked SNPs (rs4148325-UGT1A1, rs6742078-UGT1A1, rs887829-UGT1A1, rs4148324-UGT1A), detected for the whole population. For the following SNPs, the order in the list changes a little depending on significance, but the results are similar for the cluster UGTA1. As the newest result, we should point out that, in women, we detected the SNP rs359935, situated in chromosome 1 (intergenic), as statistically significant at the GWAS level (p = 2.17 × 10−8), which, as far as we know, is the first time that this has been reported.",d093938c-15fb-435c-9902-31f65a8787f6
18,methods18,"  Where most heterogeneity exists between men and women is in the SNPs situated in the zone of associations at the suggestive level of genome-wide significance (p < 1 × 10−5), where we should mention the ASIC2 (acid-sensing ion channel subunit 2), CBLN2, TLL1 (tolloid like 1), ARHGEF38 (Rho Guanine Nucleotide Exchange Factor 38), and SSBP3 (Single-Stranded DNA Binding Protein 3) genes that are detected in men, but not in women. In women, however, we detected associations with the ROM1 (Retinal Outer Segment Membrane Protein 1) and KANK1 (KN Motif and Ankyrin Repeat Domains 1) genes, which do not appear on the list of top-ranked genes in men. These results are reported for the first time and require replication in other studies to confirm their differential significance.  In our study, apart from the sex-specific GWAS, we also analyzed data at the GWAS level including the interactions between sex and each SNP determining serum bilirubin concentrations.",ddddf6e3-fe98-4609-b137-7e5f69717a34
19,methods19," Supplemental Table S5 presents the top-ranked SNPs, depending on statistical significance, of the gene-sex interaction term, as well as the values of the regression coefficient on each of the strata (men and women). In line with the homogeneity observed in the stratified analysis, none of the top-ranked SNPs in the cluster of chromosome 2 presents heterogeneity per sex. In general, no statistically significant gene-sex interaction term was obtained at the GWAS level. The first SNP to reach the lower statistical significance of the interaction term (p = 1.14 × 10−7) is the rs16885705, situated in chromosome 6 (intergenic). The minor allele increases bilirubin concentrations in women, with little effects in men. The next SNP in statistical significance of the interaction term (p = 4.8 × 10−7) is the rs10484092 in chromosome 14, situated in the FRMD6-AS2 (FRMD6 Antisense RNA 2) gene.",66da87af-2292-49d1-b773-b71ed141b251
20,methods20," Contrary to the previous SNP, the minor allele is associated with higher bilirubin concentrations in men, but not in women.  3.3. Gene-Diet Interactions at the GWAS Level in the Whole Population and Sex-Specific Results As indicated in the Methods section, as the overall diet measurement variable, we analyzed adherence to the MedDiet through a 17-item score. For the analysis of gene-diet interactions, we used the dichotomous variable: high adherence and low adherence. In the gene-diet interaction analyses, we excluded the 12 subjects with serum bilirubin ≥1.1. Table 5 shows the top-ranked SNPs analyzed at the GWAS level and in order of the statistical significance of the gene-MedDiet interaction term in the whole sample.  Only one SNP (rs6887452), located in chromosome 5, reached the statistical significance at this level (p = 3.14 × 10−8). This SNP is located in the IL17B (Interleukin 17B) gene. The minor allele of this SNP would increase bilirubin concentrations (B = 0.",60f8e2f7-f893-480a-89e2-435d9735f95b
21,methods21,"045 mg/dL per minor allele) with low MedDiet adherence while, with high adherence to the MedDiet, the minor allele of this SNPs would be associated with a small decrease of serum bilirubin (B = −0.087 mg/dL). This gene-diet interaction was consistently observed after adjustment for age, diabetes, body mass index (BMI), smoking, medications, and physical activity. Other SNPs also presented gene-diet interactions in the whole population at p < 1 × 10−5, including some intergenic variants and variants in the LAMA2 (laminin subunit alpha 2) and EDNRA (Endothelin Receptor Type A) genes. The effect of the minor allele in each dietary strata is detailed in Table 5. There is some heterogeneity on the increasing or decreasing effect of the MedDiet adherence depending on the SNPs analyzed, which suggests the further analysis of diet-specific genetic risk scores (GRS).",e208cd13-3b7a-46d2-b6f3-105fac270716
22,methods22,"  In the sex-specific gene-diet interaction analysis, we detected no SNP reaching the statistical significance at the GWAS level for the interaction term, although one should consider that our sample size is small. However, both for men and women, we detected several SNPs interacting with MedDiet at p < 1 × 10−5. Supplemental Table S6 shows the top-ranked SNPs for gene-diet interactions in men and Supplemental Table S7 shows the results for women. In this sex-specific analysis, the top-ranked SNPs were heterogeneous for men and women. In men, we detected 3 SNPs, including one in the GRAMD1B (GRAM Domain Containing 1B) gene, which shows opposite effects of the minor allele on serum bilirubin concentrations depending on the adherence to the MedDiet. For women, we detected 16 interacting SNPs at p < 1 × 10−5 with most of them located in chromosome 10 (intergenic). Other annotated genes were NAT1 (N-Acetyltransferase 1) and PTPRT (Protein Tyrosine Phosphatase, Receptor Type T).",ef75e585-193f-4ffb-806a-ce94108f69bd
23,methods23," Again, the effect of the minor allele of the interacting genes on serum bilirubin concentrations depends on the level of the adherence to the MedDiet, and is heterogeneous depending on the SNP, which adds complexity to the global picture and supports the need for research on diet-specific genetic risk scores (GRS) in addition to the sex-specific analysis.  4. Discussion In this GWAS analysis from a Mediterranean population (composed of European Caucasian subjects) with metabolic syndrome, we confirmed the substantial contribution of the UGT1 gene cluster (chromosome 2) on total serum bilirubin concentrations. Our results at the GWAS level were practically identical to those obtained by other GWAS undertaken in populations of European origin [50,52,54], which shows the high consistency of the results for this major gene. What is more, specifically in the UGT1 gene cluster, the most significant associations at the GWAS level were with 4 SNPs in the UGT1A1.",310d0bce-6f97-400a-b29f-668b81cfd833
24,methods24," For these SNPs (rs4148325-UGT1A1, rs6742078-UGT1A1, rs887829-UGT1A1, and rs4148324-UGT1A), in nearly perfect LD, located in the promoter region and intron 1, we obtained similar regression coefficients (about 0.148 mg/dL increase in bilirubin concentrations per variant allele) and nearly identical determination coefficients (accounting for 17% of the variation in total serum bilirubin levels), as the values for these parameters reported in the GWAS performed in other European populations, including the Framingham Heart Study (FHS), RS, and AGES-Reykjavik studies [50]. Likewise, other GWAS carried out in Chinese [53], Korean [51], or African-American individuals [56], also identified SNPs in the UGT1A1 as the major gene involved in serum bilirubin concentrations. The main differences among populations regarding the major locus are related to the ranking order for the top-ranked SNPs or with their corresponding minor allele frequency (MAF)s.",6b585200-7155-47e8-b76c-551a22eee5cf
25,methods25," For other minor genes associated with serum bilirubin concentrations, some heterogeneity depending on the population origin that has been reported [50,51,52,53,54]. Thus, the SEMA3C (semaphorin 3C) gene has been detected in GWAS from African-Americans [56] as well as from some European populations [50]. In addition, the associations at the GWAS level with SNPs in other genes of the same cluster, mainly in the UGT1A6 and UGT1A10 genes, are highly significant in our study and, therefore, coincide with previous GWAS [50,51,52,53,54]. However, those studies did not separately analyze men and women. Hence, they do not provide disaggregated data to test the heterogeneity or homogeneity of the genetic influence depending on sex.",44f2b269-9b80-4e7e-98b2-7611dde45106
26,methods26," After many years in which biomedical research studies did not pay attention to the gender perspective [11,13], it is now essential to incorporate the gender perspective or analyze associations in men and women in greater detail in order to uncover the possible similarities or differences [11,12,13]. By carrying out sex-specific GWAS, in our study, we have been able to show that, for the top-ranked SNPs in the major gene determining total serum bilirubin concentrations, there is an excellent homogeneity between men and women. In both sexes, it is the SNPs situated in the UGT1A1 gene, followed by those in the UGT1A6 gene, that are most associated with serum bilirubin concentrations, which emphasizes the great genetic influence of those loci. Nevertheless, although very important, this cluster only explains about 16% to 20% of the variability in bilirubin concentrations.",1972f02b-75d5-4085-a46c-571a04a2f2b0
27,methods27," Therefore, other genes in other chromosomes, either with a predominantly genetic influence or through interactions with environmental factors, might contribute to explain another significant percentage of serum bilirubin variability.  In the GWAS analysis for the whole population, we found other SNPs with statistically significant associations at the GWAS level, located in other genes. Outstanding among them is the MROH2A gene that has previously been reported in other GWAS [50,51,52] and which, in our study, explains approximately 6% of the variability of serum bilirubin concentrations. Another gene in our study known as the CBLN2, also presents SNPs associated at the GWAS level. The minor allele of this gene is also associated with higher bilirubin concentrations and would contribute 6% to 7% of the variability.",ab3708d8-89ac-455f-9ef9-1b137cfb203f
28,methods28," This gene, which may play a role in synaptogenesis induction [69], has been associated with various traits in previous GWAS, including pulmonary arterial hypertension [70] and alcohol consumption [71], but its function is not well known. We did not find any previous GWAS reporting an association with bilirubin concentrations for this SNP. Our association is a particular characteristic of this population (older subjects with metabolic syndrome) or is the result of a false positive. Other GWAS specific for bilirubin have reported associations with other genes such as the SLCO1B1 (solute carrier organic anion transporter family member 1B1) [50,51,52,53]. This function is well known in the metabolism of bilirubin [44]. In our case, we did not detect this gene as being statistically significant at the GWAS level, nor did we find others that functionally are known to participate in the metabolism of bilirubin [44].",3698dc76-7061-4e43-81f6-22af0f7cddec
29,methods29," This is due to the fact that the contribution in the percentage of explained variability of these genes is lower than those of the UGT1 loci (for example, 1–2% estimated for SLCO1B1) [50,51,52]. Our small sample size does not enable us to detect associations of a lower magnitude than 6% of explained variability as statistically significant at the GWAS level in the whole sample. Thus, to identify new relevant genes, it is necessary to increase the sample size in later studies in Mediterranean populations.  By undertaking the sex-specific GWAS, however, we have been able to show that there is a greater diversity of the genes detected (although our sample size has not allowed us to find associations at the GWAS level, but at the level of suggestive GWAS association (p < 1 × 10−5)), and that they differ in men and women, which presents a greater heterogeneity that will have to be taken into account if confirmed in later studies.",47fb60fd-1a35-4d73-bacb-8864f42da20b
30,methods30," The interest in men is the signal obtained with SNP rs11942650 situated in the TLL1 gene with p = 4.27 × 10−6, after adjustment for age. This gene has recently been associated with a higher risk of developing hepatocellular carcinoma, probably via hepatic fibrogenesis [72], and its association with that phenotype in patients still in the early stages of the disease could be responsible for the statistically significant signal that we have found in the higher bilirubin concentrations of men in our study. This gene has not been found in women in the corresponding analysis. In contrast, in women, the genes found and associated with serum bilirubin at p < 1 × 10−5 were ROM1 and KANK1. The ROM1 gene is a member of a photoreceptor-specific gene family and variations in this gene have been associated with retinitis pigmentosa [73]. The possible link between this disease and bilirubin concentrations is unknown.",4a5c9eff-74fd-45d3-9d77-57f405513da5
31,methods31," However, for the other gene, KANK1, there may be a stronger relationship, given that deletions in this gene have been associated with cerebral palsy and alterations in neurodevelopment [74] and it is known that, in the case of extreme hyperbilirubinemia in the newborn neurological sequelae can occur, including the Kernicterus Spectrum Disorders [30,75]. However, our data on this level of statistical significance only provide suggestive results for later replication.  Interest in the study of the factors associated with serum bilirubin concentrations has increased recently since there is more evidence of its antioxidant and anti-inflammatory effects [22,31,32,33] and its protective effect (U-shaped) against the incidence of diabetes, kidney disease, cardiovascular disease, other cardiovascular phenotypes, and even mortality [20,21,23,34,35,36,37,38,39,40,41,42,43,44].",18bb7aaa-1e85-45c8-aaf2-129ec5dae2c2
32,methods32," Initially, the focus was between the association of high bilirubin concentrations and jaundice in children and other related syndromes (Gilbert, etc.) as well as liver damage in adults [28,29,30,75]. However, even in Gilbert’s syndrome [26], associated with SNPs in the UGT1A1 gene and a mild hyperbilirubinemia, a lower incidence of cardiovascular diseases has been reported [76]. An explanation for this protection may be bilirubin’s ability to inhibit multiple processes that induce platelet hyper-reactivity and thrombosis, which have not been widely recognized until recently [22,31]. Moreover, the protective role of bilirubin has been reported even for subjects with a high range but not exceeding the normal range of values for serum bilirubin concentrations [20,22]. These values are lower than those present in Gilbert’s syndrome [26].",2528d25c-b933-43de-9382-b9cc4b487d07
33,methods33," For all those reasons, as well as investigating the central genes involved in the genetic influence, it is also necessary to study the environmental factors that modulate bilirubin concentrations. Several years ago, the “Iatrogenic Gilbert syndrome” was proposed as a strategy for reducing vascular risk by increasing plasma-unconjugated bilirubin by specific medications [77]. Currently, the dietary modulation could provide an alternative approach. Previous studies that analyzed the relationship between diet and serum bilirubin concentrations were mainly aimed at investigating the components of the diet that could contribute to reducing bilirubin concentrations in situations where they were pathologically high [78,79,80].  Nevertheless, current knowledge suggests that, within the normal range, slightly higher serum bilirubin concentrations may have an anti-oxidizing protective effect.",d3ae794f-1d7d-407d-9da0-94e2b0c52ddd
34,methods34," Thus, it would be interesting to know whether such concentrations could be slightly increased through dietary intervention, especially in individuals with gene variants associated with genetically lower concentrations. In our study, we have focused on analyzing gene-diet interactions, concentrating on adherence to the MedDiet as the primary variable, and looking at both increasing and decreasing effects depending on the SNP and the level of adherence to the MedDiet. Despite the limitations of a small sample size, we have been able to show that, for the main SNPs in the UGT1A1 cluster, there was no statistically significant gene-MedDiet interaction, neither in the whole population or for either men or women, which suggests that it might be difficult to modulate the significant genetic effect of main variants through diet, or at least with adherence to the MedDiet as assessed here.",07f33960-155b-4144-9779-277b627655ea
35,methods35," This is necessary to study other more specific dietary components of diet to detect additional interactions with the major bilirubin-related genes. For other gene variants that do not have such a strong genetic contribution in the association GWAS, we did find some statistically significant gene-diet interactions at p < 5 × 10−5 both for the whole sample and for men and women. For the whole sample, we have obtained a gene-MedDiet interaction on serum bilirubin concentrations at the GWAS level involving the rs6887452 SNP (an upstream variant) in the IL17B gene. The interleukin-17 family of cytokines has emerged as a critical player in inflammatory diseases with the IL-17B being an anti-inflammatory cytokine [81]. According to our results, the minor allele of the rs6887452-IL17B SNP is associated with higher or lower serum bilirubin concentrations depending on adherence to the MedDiet.",2826637b-b365-4d12-9218-743cbbb6d15e
36,methods36," This is the first time that this and the other sex-specific gene-diet interactions have been reported at the suggestive level of GWAS significance, and we do not fully understand the mechanisms involved. Some could be false positives, and future studies are required to characterize them. Our results provide new data suggesting that, to generate evidence on gene-diet interactions that can be applied to the new precision nutrition [14], sex-specific studies have to be undertaken to characterize whether there are important sex/gender differences because not all the gene variants involved will be homogeneous or heterogeneous per sex.  5. Conclusions In conclusion, our results in the general GWAS for bilirubin concentrations in subjects with metabolic syndrome from a Mediterranean population are robust and support the great importance of various SNPs in the UGT1A1gene associated with the total serum bilirubin concentrations reported in other studies.",8adbb408-14a4-43e8-a5d7-05ded7861523
37,methods37," These associations with the top-ranked SNPs were homogeneous in men and women in the sex-specific GWAS. However, for other SNPs with a minor genetic contribution, there was more diversity between men and women. The study of gene-diet interactions at the GWAS level, considering adherence to MedDiet, has allowed us to observe some gene-diet interactions at the suggestive level of GWAS significance, both in the whole sample and in men and women. Therefore, this indicates the need for further studies that incorporate the gender perspective in order to obtain more useful results in precision nutrition. Our novel gene-diet interaction results require replication and a more in-depth study in other populations.  Supplementary Materials The following are available online at http://www.mdpi.com/2072-6643/11/1/90/s1: Table S1: Quantitative 17-item questionnaire for Adherence to Mediterranean diet.",ceb1440e-9fdd-4304-b617-cc9ea5e2cc21
38,methods38," Figure S1: Graphic representation of the human UGT1A cluster, indicating the nine protein-coding (UGT1A1, UGT1A3, UGT1A4, UGT1A5, UGT1A6, UGT1A7, UGT1A8, UGT1A9, and UGT1A10) genes and the four non-coding genes (pseudogenes), as well as the process of alternative splicing with a first exon followed by a set of common exons 2–5. Table S2: Linkage disequilibrium parameters between the lead SNP (rs4148325) and the other top-ranked SNPs in chromosome 2 at the GWAS significance level for total bilirubin concentrations in the whole population. Figure S2: Q-Q plot for the GWAS on total serum bilirubin concentrations in the whole population (n = 430). Table S3: GWAS results (at p < 1 × 10−5) for the association between bilirubin concentrations and the top-ranked SNPs in men. Table S4: GWAS results (at p < 1 × 10−5) for the association between bilirubin concentrations and the top-ranked SNPs in women.",78de6dcb-27d2-4748-9d7e-fccb7cec4513
