,chunk_label,chunk_text,uuid
10,methods10," Statistical models were sequentially adjusted by sex, age, diabetes, and other covariates including body mass index (BMI), smoking, medications, physical activity, and adherence to Mediterranean diet (17-item score). Additional adjustment did not change the statistical level of significance. Therefore, for the sake of simplicity, and to compare our results with the previous genome wide association studies (GWAS) carried out in different populations [79,80,81,82,83,84,85,86], that were mainly adjusted for sex and age, unadjusted models (Model 1) and multivariate models sequentially adjusted for sex, age, and diabetes (Model 2), were presented in tables and figures. Additional adjustments were specifically presented when indicated. For the study of genome-wide interactions with selected factors, hierarchical statistical general linear models were fitted. These models include the main variables and the corresponding interaction terms.",32af7cae-fb4a-4a05-b08b-4bb1bb15db57
11,methods11," Gene*sex and gene*diet genome-wide interactions were analyzed. For the study of the interactions between the SNPs and adherence to Mediterranean diet, we categorized baseline adherence to the Mediterranean diet (17-item screening) into two groups based on the sample median (8 points), defining 2 groups as either “Low” adherence to Mediterranean diet (0–8 points), or “High” adherence to Mediterranean diet (9–17 points). This cut-off point has been previously used by our group in another genome-wide interaction study [105].  For genome wide association studies (GWAS), genetic association analyses were performed using PLINK v1.9 [118,119]. Additive genetic models (unadjusted and multivariate adjusted when indicated) were fitted using a genotype dosage (0, 1, or 2 copies of the variant allele). Regression coefficients for the minor allele were estimated. Likewise, determination coefficients (r2) were also estimated.",90e708fe-90ab-44eb-b065-2c7a1e2f720d
12,methods12," To test gene*sex and gene*diet interactions at the genome-wide level, we used the PLINK GxE tool and showed the statistical significance on the interaction terms, as well as the regression coefficients for each stratum. Stratified analyses of interest were additionally carried out when indicated. We used the conventional threshold of p < 5 × 10−8 for genome-wide statistical significance. Likewise, according to the conventional genome wide association studies (GWAS) rules, SNPs with p-values below 1 × 10−5 were also considered suggestive of genome-wide significance. As these thresholds are very conservative for a small sample size, in selected analyses, SNPs with p-values below 5 × 10−5 are also shown in the tables so that they may be compared with other studies that have analyzed similar associations and may be included in meta-analyses. SNPs were rank-ordered according to the minimum p-value in the genetic models.  We used R Qqman R library [120] and Haploview (version 4.",618a58d8-170e-40ec-8ac5-9585dc9d492c
13,methods13,"2) [121] to create Manhattan plots and to calculate linkage disequilibrium among the SNPs of interest. Quantile–quantile plot comparing the expected and observed p-values [121] was performed in the R-statistical environment.  In addition to the genome wide association studies (GWAS) approach, to explore potential associated loci (candidates based on previous knowledge) which might fail to be identified at the genome wide association studies (GWAS) level due to the strict threshold for the whole genome approach (p < 5 × 10−8 for genome-wide statistical significance), we carried out additional region wide (RWAS)s. In these analyses, we previously selected a candidate region of the genome containing the most relevant genes previously associated with polyunsaturated fatty acids (PUFA) and analyzed the associations with all the SNPs present in the selected region.",50668c0b-bf2c-49d3-8e02-3b25777030c3
14,methods14," Two candidate regions were selected [4,94]: (A) the region in chromosome 11 containing the FASD1/FASD2/FASD3 cluster [94]; and (B) the region in chromosome 6 containing the ELOVL2 and ELOVL5 genes [4]. All the SNPs in the selected genes for each region, included in the Human OmniExpress array were analyzed for associations with the serum polyunsaturated fatty acids (PUFA) (omega-3, docosahexaenoic fatty acid (DHA), omega-6, LA, and total polyunsaturated fatty acids (PUFA)). The corresponding genotype data were extracted by a Python script, created by the authors. For selecting the available SNPs in these genes, we used another Python script, also created by the authors. For this procedure, we first used the batch query resource SNP Report with URL: https://www.ncbi.nlm.nih.gov/SNP/snp_ref.cgi?locusId, and provided the target gene-ID. The dbSNP-gene type file is used as input argument in the *.bat file for running the Python script.",e50be8b5-21fe-4008-a797-19903cc572e4
15,methods15," Finally, the Python script produces the corresponding PLINK-formatted couple *.ped and *.map files of genotypes for statistical testing. For the selected regions, we carried out unadjusted and multivariate adjusted analyses determining the serum polyunsaturated fatty acids (PUFA), as previously detailed for the genome wide association studies (GWAS) approach. Models adjusted for sex, age, and diabetes were presented. We also used PLINK v.1.9 [118,119] for these models. As the regional exploration is a replication analysis and our sample size is small, we considered a two-tailed p-value <0.05 as statistically significant for the region wide (RWAS) associations.  3. Results 3.1. General Characteristics of the Population Table 1 presents the demographic, lifestyle, and clinical characteristics of the study participants at baseline by sex. We analyzed 426 subjects, including 187 men and 239 women.",da38b1ac-b24a-4c23-a241-72a427caa5f8
16,methods16," These were all the subjects recruited and randomized in the Valencia field center having complete data of serum fatty acid determinations by nuclear magnetic resonance (NMR) spectroscopy [110,111] and genome-wide genotyping available. These were individuals aged 65.1 ± 0.2 years, with metabolic syndrome. The average mean age of men and women was 64.0 ± 0.4 years and 66.0 ± 0.3 years (p < 0.001), respectively. body mass index (BMI) did not differ significantly in men and women. The women analyzed in this study were all post-menopausal women.  Table 1 also shows total fatty acid concentrations in serum determined in the nuclear magnetic resonance (NMR) platform as well as monounsaturated fatty acids (MUFA), saturated fatty acids (SFA), polyunsaturated fatty acids (PUFA), omega-3, and omega-6. In addition to these total profiles, the platform also reported specific measures for LA and docosahexaenoic fatty acid (DHA).",54a10800-8af7-4807-8a05-280dc5ad6656
17,methods17," Fatty acid concentrations were expressed in mmol/L as well as in % (ratio of the corresponding fatty acid to the total fatty acids). We used polyunsaturated fatty acids (PUFA) expressed as % for further statistical analyses.  Total polyunsaturated fatty acids (PUFA) was 35.9 ± % of the total fatty acids and did not differ between men and women. Similar percentages of omega-3 polyunsaturated fatty acids (PUFA) (4.09% total; p = 0.182 for sex differences) and omega-6 polyunsaturated fatty acids (PUFA) (31.8% total; p = 0.723 for sex differences were detected in men and women). Likewise, the percentage of docosahexaenoic fatty acid (DHA) and LA did not differ per sex. We also calculated the omega-6 to omega-3 ratio (no units for the ratio). This ratio was 7.98 ± 0.07 for the whole population and no statistically significant differences were detected between men and women (p = 0.254).  In these subjects with metabolic syndrome, consumption of antihypertensive drugs was high (78.4%).",7d5008eb-de06-4ff9-a3e4-7c06bcb45152
18,methods18," Consumption of lipid-lowering drugs (64.3%), consisting of mainly statins, was also high. No significant differences by sex were detected regarding for antihypertensive, lipid-lowering, or antidiabetic medications. In addition to the main medications presented in Table 1, Supplemental Table S2 shows additional medications taken (self-reported) in this population. Consumption of vitamins and minerals was reported for 12% of the populations, with significant differences (p < 0.001) between men (5.9%) and women (16.7%). There were no participants taking fish oil supplements. These supplements mainly consisted of calcium, folic acid, vitamin D, and some multivitamins (currently we do not have detailed information about their composition).  Mean adherence to the Mediterranean diet was 8.1 ± 0.1 point in the 17-item score. No statistically significant differences were detected between men and women (p = 0.145).",98550703-77d8-498f-a4a8-44bd48816579
19,methods19," We defined 2 groups of adherence to the Mediterranean diet as either “Low” adherence (0–8 points), or “High” adherence (9–17 points). This cut-off point has been previously used by our group for genome-wide-diet interaction studies [105].  We next focused on the genes and SNPs associated with the serum polyunsaturated fatty acids (PUFA) concentrations for all the 6 polyunsaturated fatty acids (PUFA) variables analyzed (omega-3 polyunsaturated fatty acids (PUFA), docosahexaenoic fatty acid (DHA), omega-6 polyunsaturated fatty acids (PUFA), LA, total polyunsaturated fatty acids (PUFA), and the omega-6 to omega-3 ratio), using both a genome wide association studies (GWAS)s approach and a region wide (RWAS)s approach as detailed in Methods.  3.2.",7cc408ad-8323-4e61-9c28-6b67c77b4a12
20,methods20," genome wide association studies (GWAS) for Serum Omega-3 polyunsaturated fatty acids (PUFA) (%) in this Population We analyzed the associations at the genome-wide level in the whole population among all the tested SNPs (after quality control filtering) in the Illumina Human OmniExpress array and the 6 polyunsaturated fatty acids (PUFA) determined. For omega-3 polyunsaturated fatty acids (PUFA), we obtained several very strong associations at the genome-wide statistical level of significance (p < 5 × 10−8), replicating previous findings in other populations. Figure 1 presents the corresponding Manhattan plot showing the p-value (−log10 p) of each SNP analyzed as well as indicating both thresholds for significance (the genome wide association studies (GWAS) p-value of significance and the p-value suggestive of significance; p < 5 × 10−5). Supplemental Figure S2 shows the corresponding Q–Q plot. The top-ranked SNP was the fatty acid desaturase (FADS)1-rs174547 with p = 7.",b479dbe6-968f-4558-9950-505493ea3bfb
21,methods21,"02 × 10−15 in the unadjusted model (Figure 2 shows the regional plot for this SNP).  Table 2 presents more information of the top-ranked SNPs both in the crude (Model 1) and in the adjusted model for sex, age, and diabetes (Model 2). The variance explained by the hit SNP was high (13.4%) and this SNP remained as the top-ranked in the model adjusted for sex, age, and diabetes. Its minor allele frequency (MAF) was also relatively high (0.298) and the effect (regression coefficient beta was −0.366 in the adjusted model). As we fitted an additive model, it means that each minor allele (C-allele) was associated with a decrease of the % of serum omega-3 polyunsaturated fatty acids (PUFA). Other SNPs in the fatty acid desaturase (FADS)1 and fatty acid desaturase (FADS)2 genes also reached the genome wide association studies (GWAS) level of significance even after adjustment for sex, age, and diabetes (fatty acid desaturase (FADS)1-rs174550, p = 5.",b14e31d6-1f6c-43ae-9c7f-1fca56c63938
22,methods23," The SNPs near the fatty acid desaturase (FADS)1/fatty acid desaturase (FADS)2 locus, were also highly associated with the fatty acid desaturase (FADS)1/FASD2 SNPs.   Figure 3 shows the LD (using r2) among the top-ranked SNPs. Apart from the MYRF-rs174532, and the fatty acid desaturase (FADS)2-rs2727270, the other SNPs were highly correlated among them and with the lead SNP (fatty acid desaturase (FADS)1-rs174547).  Figure 4 shows the means of omega-3 polyunsaturated fatty acids (PUFA) (%) depending on the top-ranked fatty acid desaturase (FADS)1-rs174547 polymorphism. In this Mediterranean population, the T allele was the major allele (this prevalence highly varies depending on the population studied). Minor allele carriers presented significantly lower serum omega-3 polyunsaturated fatty acids (PUFA) concentrations (TT: 4.29% ± 0.04; TC: 4.09% ± 0.05 and CC: 3.44% ± 0.1). This strong genetic association did not vary significantly even after multivariate association (p = 7.",5a0c9ac0-0bbc-4020-b27e-3165944ce03e
23,methods24,"02 × 10−15 in the unadjusted model; p = 3.35 × 10−14 in the model adjusted for sex, age, and diabetes and p = 8.90 × 10−14, in the model adjusted for sex, age, diabetes, body mass index (BMI), medications (including antihypertensive drugs, lipid lowering drugs, and insulin and oral antidiabetic medication), smoking, physical activity, and adherence to the Mediterranean diet. A previous genome wide association studies (GWAS) in the Framingham study also showed a slight effect of the dietary adjustments in the SNP-polyunsaturated fatty acids (PUFA) associations [122]. Additional adjustment of the model containing all of these variables for more medications (including drug for pain and fever, anti-platelet drugs, tranquilizers-sedative-hypnotics, and vitamins/minerals), did not substantially change the statistical significance of the association between the fatty acid desaturase (FADS)1-rs174547 polymorphism and serum omega-3 concentrations (p = 2.90 × 10−13).",2451d5f7-59c3-459f-959b-b050255d9beb
24,methods25,"  In addition to the SNPs found at the genome-wide level of significance, we also detected several SNPs at the suggestive p-value of genome wide association studies (GWAS) significance (p < 5 × 10−5). Among these genes, we would like to highlight the signal at the AHI1 (Jouberin) gene, located on chromosome 6, close to the MYB (proto-oncogene, transcription factor) gene and the HBS1L (like translational GTPase) gene, both of which have previously been reported in the Framingham study as new genes associated with polyunsaturated fatty acids (PUFA) [69]. However, no association signals at the genome wide association studies (GWAS) level, or at the suggestive p-value of genome wide association studies (GWAS) significance, were found for the ELOVL candidate genes on chromosome 6 for omega-3 polyunsaturated fatty acids (PUFA) in our Mediterranean population.",3f3ee095-5902-4df0-829f-628863915b29
25,methods26,"  We next explored gene*sex interaction in determining serum omega-3 polyunsaturated fatty acids (PUFA) concentrations at the genome-wide level and only found a statistically significant interaction at the genome-wide level of statistical significance between the rs17097464-intergenic at chromosome 12 and sex (p = 1.13 × 10−8). The minor allele frequency (MAF) for this SNP was 0.193. In addition to this hit, we found 7 other SNPs (rs11081343, rs1402508, rs8052428, rs4732314, rs897476, rs6499260, and rs11754354) reaching p-values < 1 × 10−5 for the interaction terms with sex. Future studies should investigate these loci in more detail.  In another exploratory analysis, we investigated gene* Mediterranean diet interactions in determining serum omega-3 polyunsaturated fatty acids (PUFA) concentrations. Two Mediterranean diet strata were considered (low and high adherence to Mediterranean diet). Figure 5 shows the Manhattan plot for these interactions.",d8bfcd33-2134-4fe9-89d1-2ee774e57a3d
26,methods27,"  13 SNPs in the ME1 (malic enzyme 1) gene significantly interacted (at p < 1 × 10−5) with adherence to Mediterranean diet with p-values ranging from 2.15 × 10−7 to 9.4 × 10−6 (see Supplemental Table S3 for the detailed SNPs, betas, minor allele frequency (MAF), genes, and p-values for the corresponding interaction terms). Supplemental Figure S3 shows the Q–Q plot for these interactions, indicating a good performance. The ME1 gene is located on chromosome 6 and it is a plausible candidate for gene-diet interactions, taking into account that this gene is involved in fatty acids synthesis in the liver [123,124] and its modulation by the dietary fat content has been reported [124,125]. Figure 6 shows the regional plot for the top-ranked SNPs, ME1-rs3798890 (p = 2.15 × 10−7) in the genome-wide interaction analysis with Mediterranean diet.",1ecf19c6-34a0-42f1-8b53-e2cbe128abee
27,methods28," For this SNP as well as for the other SNPs top-ranked in the region, Supplemental Table S3 shows the interaction effect and the corresponding beta in the two strata of Mediterranean diet. Thus, when adherence to Mediterranean diet is low, the minor allele is associated with an increase in serum omega-3 polyunsaturated fatty acids (PUFA) concentrations, whereas when adherence to Mediterranean diet is high, the minor allele is associated with a decrease in serum omega-3 polyunsaturated fatty acids (PUFA) concentrations. This interaction effect might be similar to the previously reported positive selection for the fatty acid desaturase (FADS) cluster [95], where depending on the diet, the prevalence of the allele resulting in the generation of higher polyunsaturated fatty acids (PUFA) concentrations, changed in the different populations.  3.3.",f754ac21-e83f-44b3-b679-13f14f674007
28,methods29," genome wide association studies (GWAS) for Serum docosahexaenoic fatty acid (DHA) Concentrations (%) in this Population Figure 7 depicts the Manhattan plot for the genome wide association studies (GWAS) on serum docosahexaenoic fatty acid (DHA) concentrations (%) in this population and Table 3 shows the SNPs, minor allele frequency (MAF)s, betas, determination coefficients, and p-values for the top-ranked SNPs in the models.  .  Supplemental Figure S4 presents the corresponding Q–Q plot. In general, a similar pattern of genes and polymorphisms were detected for docosahexaenoic fatty acid (DHA) and total omega-3 and we also identified several associations at the genome-wide level of significance for docosahexaenoic fatty acid (DHA). Three SNPs in the fatty acid desaturase (FADS)1 gene (rs174547, rs174550, and rs174546) were the hits, having p-values of 1.28 × 10−11, 1.50 × 10−11, and 1.66 × 10−11). These SNPs were in very high LD.",8a5cf790-82ab-440b-9c8a-fc8e7aa0b951
29,methods30," Likewise, 4 SNPs in the fatty acid desaturase (FADS)2 with p-values ranging from 2.87 × 10−11 to 3.47 × 10−10; 1SNP in FEN1-rs174538 (p = 3.47 × 10−10), 1 SNP in TMEM258 (p = 8.79 × 10−10), and 2 SNPs in MYRF, with p-values of 3.89 × 10−10 and 1.22 × 10−9, were statistically significant at the genome-wide level. Despite their significance, the genetic effect for docosahexaenoic fatty acid (DHA) was lower than that observed for total omega-3. Here, the top-ranked SNP (the fatty acid desaturase (FADS)1), only explained the 10.6% of the variability, versus a 13.4%, explained by the same SNP for total omega-3. This indicates that here are other omega-3 fatty acids (not determined in this project) for which the genetic association effect should be higher.",ece3d0fe-cb5d-43c6-ad87-07f5e135b8c3
30,methods31,"  In the exploratory analysis of the genome-wide interaction by sex in determining serum docosahexaenoic fatty acid (DHA) concentrations, we found as top-ranked the same SNP that reached statistical significance at the genome wide association studies (GWAS) level for the omega-3 polyunsaturated fatty acids (PUFA). In this case, the interaction between the intergenic-rs17097464 on chromosome 12 and sex was 1.31 × 10−7. Likewise, consistent gene-sex interactions were found at p < 1 × 10−5 with several genes also detected at this level for the analysis on omega-3 polyunsaturated fatty acids (PUFA). Among these genes, similar interaction results at (p < 1 × 10−5) have been found with LOC105372018-rs8091414; NHEJ1 (non-homologous end joining factor 1)-rs1402508 and the intergenic-rs11081343.",137e3cf6-6168-441e-9586-1e68f0d379b7
31,methods32,"  Regarding the exploratory analysis of genome-wide interactions with adherence to Mediterranean diet, we also detected several interactions with the ME1 gene in determining serum docosahexaenoic fatty acid (DHA) concentrations. The top-ranked SNP for gene*Mediterranean diet interactions in the ME1 was the rs1180204-ME1 at p = 5.34 × 10−7.  3.4. genome wide association studies (GWAS) for Serum Omega-6 Concentrations (%) in this Population Supplemental Figure S5 displays the Manhattan plot for the genome wide association studies (GWAS) associations in the whole population in determining serum omega-6 concentrations. Unlike that observed in genome wide association studies (GWAS) for omega-3 polyunsaturated fatty acids (PUFA), we did not detect any statistically significant association at the genome wide association studies (GWAS) level for omega-6 polyunsaturated fatty acids (PUFA). We only detected some associations at p < 5 × 10−5.",c9ad5ab6-4000-47a3-9d6e-8ed9d2d3bab4
32,methods33," Supplemental Figure S6 shows the corresponding Q–Q plot and Supplemental Table S4 [2], presents the top ranked SNPs for the omega-6 genome wide association studies (GWAS), both in the unadjusted and in the multivariate adjusted model. We can see that the genetic effect is lower for omega-6 polyunsaturated fatty acids (PUFA) compared to omega-3 polyunsaturated fatty acids (PUFA) in this population. The top-ranked SNP for omega-6 polyunsaturated fatty acids (PUFA) only accounted for 4.9% of variability in serum omega-6 concentrations, compared to 13.4% for omega-3 polyunsaturated fatty acids (PUFA). Furthermore, top-ranked SNPs were not polymorphisms in the fatty acid desaturase (FADS) genes, but in other genes. After adjustment for age, sex, and diabetes, the top-ranked SNP (rs4491485; p = 1.97 × 10−6) is located in the ISG20 (interferon stimulated exonuclease gene 20) gene, followed by an intergenic SNP (rs2551402) in chromosome 18 and another SNP (rs949037; p = 4.",3b6ca9ee-a258-4455-b83a-86a8569c334f
33,methods34,"84 × 10−6) located in the BCL2 (BCL2 apoptosis regulator) gene, also in chromosome 18.  When we analyzed gene–sex interactions at the genome-wide level on omega-6 polyunsaturated fatty acids (PUFA) concentrations, we found no interaction at the genome wide association studies (GWAS) significance level. However, the most significant interaction was obtained with the DNTTIP2 (deoxynucleotidyltransferase terminal interacting protein 2) gene located at chromosome 1. The top ranked SNP was the DNTTIP2-rs3747965 at p = 1.07 × 10−7. Other SNPs in the DNTTIP2 gene also achieved statistical significance at p < 5 × 10−5. Regarding, the exploratory analysis of gene*Mediterranean diet interactions on serum omega-6 concentrations, the top-ranked SNP was the LOC105376941-rs977905 at p = 1.17 × 10−6.  3.5.",5f02d951-8eaa-4dff-a1eb-4631264010fe
34,methods35," genome wide association studies (GWAS) for Serum LA Concentrations (%) in this Population Supplemental Figure S7 depicts the Manhattan plot for the genome wide association studies (GWAS) on serum LA concentrations, and Supplemental Figure S8 shows the corresponding Q–Q plot. Two SNPs, the rs5994479 at the C22orf42 and the DAB1 (DAB adaptor protein 1) presented association at the genome wide association studies (GWAS) level. This gene, involved in brain signaling in the endothelium, is an integrative signal essential for neuro-glia-vascular communication [126]. Supplemental Table S5 shows the descriptors and coefficients of these SNPs. In the model adjusted for sex, age, and diabetes, the significance achieved by each of them was 5.25 × 10−10 for rs5994479 and 5.69 × 10−10 for DAB1-rs11207162. Although the variability explained by the top-ranked SNP is greater for LA (9.5%) than for total omega-6, it is still lower than for docosahexaenoic fatty acid (DHA).",9f5a51b4-9729-4b8f-acd5-7cb87c183c0e
35,methods36," It is also striking that none of the candidate genes in the fatty acid desaturase (FADS) or ELOVL genes are among the top-ranked.  In the genome-wide interaction study to analyze the interactions with sex, we obtained several significant associations at the p < 1 × 10−5 with SNPs in the DNTTIP2 gene. This is highly consistent with that observed for total omega-6. Likewise, the top ranked gene–sex interaction for serum LA concentrations was observed with the gene DNTTIP2-rs3747965 at 1.04 × 10−7 level. For the genome-wide interactions with adherence to Mediterranean diet on serum LA, the top-ranked SNP was LOC105374410-rs1906292 at p = 8.88 × 10−7. This SNP was also the hit for omega-6 polyunsaturated fatty acids (PUFA).  3.6.",2f3775f1-a28b-4341-9b2b-f427bec27a7c
36,methods37," genome wide association studies (GWAS) for Serum Total polyunsaturated fatty acids (PUFA) Concentrations (%) in this Population In the genome wide association studies (GWAS) for total polyunsaturated fatty acids (PUFA), we only detected 4 statistically significant SNPs at p < 5 × 10−5 in the sex-, age-, and diabetes-adjusted model. None of them reached the level of genome wide association studies (GWAS) significance and the p-values were higher than 3.12 × 10−6. This may reflect the greater heterogeneity of this variable. Among the most significant SNPs are those already detected as top-ranked for omega-6 or LA, as omega-6 are the most abundant polyunsaturated fatty acids (PUFA). These SNPs were: Intergenic-rs7047109 (3.12 × 10−6), DNAH11 (dynein heavy chain 11, axonemal)-rs10256021 (p = 4.8 × 10−6); ISG20-rs4491485 (p = 7.18 × 10−6) and intergenic-rs252181 (p = 9.69 × 10−6).",ba26860c-c84b-41bb-bb89-c5d16f6a7a6a
