,chunk_label,chunk_text,uuid
10,analysis3," In multiple linear regression analysis, we adjusted for relevant covariates, with model 1 including age (continuous) and sex, and model 2 additionally including BMI and WC (both continuous) and use of lipid-lowering medication (no or yes). Multivariable logistic regression was used to estimate the OR of hypertriacylglycerolaemia associated with the polymorphism.  Joint effects of genotype (GG, GA and AA) and rMED (low, medium and high adherence to the MD) on continuous metabolic traits were examined using ANCOVA with nine possible combinations (high adherence+GG, high adherence+GA, high adherence+AA, medium adherence+GG, medium adherence+GA, medium adherence+AA, low adherence+GG, low adherence+GA and low adherence+AA).  To examine the gene × MD adherence interaction on the levels of cardiometabolic markers (TAG, TC, apoB and HbA1c), we used multivariable linear regression models including main effects and interaction terms.  Statistical analyses were conducted using SPSS version 15.",1b0db449-cf48-455b-8d9d-a3935f080598
11,analysis4,"0 for Windows (SPSS, Inc.). Statistical significance was set at the 0·05 level, and all tests were two-tailed. In addition, we also applied the Bonferroni method for multiple comparisons, and set a lower statistical significance accounting for the number of tests of significance(  35  ). ",2a927e85-6bef-4312-b601-e4547589043d
12,results0,"Among the 20 986 individuals, 33 % (n 6924), 51 % (n 10 627), and 16 % (n 3435) were in the low, medium and high MD adherence categories (rMED).  Overall, a higher adherence to the MD was observed among women, individuals with a lower BMI and WC, older, physically active people, and individuals with a higher level of education (Table 1).Table 1 Baseline characteristics according to the levels of adherence to Mediterranean dietary patterns (relative Mediterranean Diet Score (rMED) categories) in t",f32a85e5-ad63-4bb1-9ff2-e2f3bed7ed70
13,results1,he European Prospective Investigation into Cancer (European Prospective Investigation into Cancer (EPIC))-Norfolk study participants (Mean values and standard deviations; percentages; median values and interquartile ranges (IQR))   	 	 	rMED categories* 	 P 	  	Total† 	Low† 	Medium† 	High† 	  	Mean	 sd 	Mean	 sd 	Mean	 sd 	Mean	 sd 	 Age (years)	59·3	9·3	59·0	9·4	59·4	9·2	59·3	9·3	0·018	 Men (%)	45·3	47·2	44·6	43·6	< 0·001	 	 	 	 	 BMI (kg/m2)	26·3	3·8	26·2	3·8	26·4	3·8	26·1	3·8	0·005	 WC (cm)	88,da21599e-a38e-494a-a998-8efb71a408dd
14,results5,"     Association between Mediterranean diet adherence and metabolic markers  Table 2 shows that TAG concentrations and the apoB:apoA-1 ratio in the medium and high categories of the rMED were significantly lower, while HDL-C and apoA-1 concentrations were higher compared with the concentrations in the lowest rMED category. Further mutual adjustment for other lipids subtypes did not alter the findings. HbA1c concentration was lower with an increasing rMED. After Bonferroni correction for multiple comparisons, each of the concentrations of TAG, HDL-C and HbA1c remained significantly associated with the rMED.",07918cbb-6af7-4076-8642-2c4c0b9e526b
15,results10," The rMED was inversely associated with hypertriacylglycerolaemia (TAG>1·7 mmol/l), with OR 0·89, 95 % CI 0·81, 0·98; model 3. Sensitivity analyses did not alter the main findings.  Association between glucokinase regulatory protein SNP and metabolic markers Baseline characteristics according to the glucokinase regulatory protein (GCKR) rs780094 SNP showed that no significant differences were observed in relation to age, sex, BMI, WC, social class and physical activity. Significant differences were found for educational level and lipid medication (see online Supplementary Table S1). The AA genotype (frequency 15·6 %) was associated with 0·16 mmol/l higher TAG concentrations compared with GG individuals in adjusted analyses (Table 3). The AA genotype was also significantly positively associated with TC and apoB, but no significant differences were found for other lipid parameters (HDL-C and apoA-1) by genotype (Table 3).",6b7dfaad-8062-475a-85e8-c85e844d7cdb
16,results11," We found a tendency towards lower HbA1c concentration for the A allele, but this was not statistically significant. Application of the Bonferroni method for multiple comparisons did not alter these findings. Both GA and AA genotypes v. GG genotype were associated with a greater risk of hypertriacylglycerolaemia in adjusted analyses (GA: OR 1·23, 95 % CI 1·15, 1·33; AA: OR 1·47, 95 % CI 1·33, 1·62).Table 3 Association between genotypes in the glucokinase regulatory protein (glucokinase regulatory protein (GCKR)) gene (rs780094 (G>A)) and metabolic markers in the European Prospective Investigation into Cancer (European Prospective Investigation into Cancer (EPIC))-Norfolk study participants (Mean or geometric mean values and 95 % confidence intervals)   	rs780094 (G>A)	 	  	GG* 	GA* 	AA* 	 	  	Mean	95 % CI	Mean	95 % CI	Mean	95 % CI	 P † 	 TAG (mmol/l)‡ 	 	 	 	 	 	 	 	 Crude	1·50	1·48,1·52	1·58	1·57,1·60	1·66	1·63,1·69	< 0·001	 Model 1§ 	1·51	1·50,1·52	1·58	1·55,1·60	1·66	1·63,",08d1f5fb-9e35-48f0-b9b6-c66f429bd4d6
17,results14,"  ∥ Model 2: model 1+BMI+waist circumference+lipid-lowering medication.   HbA1c n 10 746, with HbA1c levels < 6·5 %.     Joint results of genotype and Mediterranean diet adherence on metabolic markers  Table 4 demonstrates the joint results of genotype and MD adherence on metabolic parameters. Participants with the highest risk (AA genotype and with the lowest rMED) had 12·5 % higher TAG concentrations (mean 1·68 (95 % CI 1·63, 1·73) mmol/l) than those who had the lowest risk (mean 1·47 (95 % CI 1·45, 1·50) mmol/l; GG genotype with the highest rMED; Table 4). Similar results were found for TC concentrations (2·3 % higher) and apoB (3·1 % higher), respectively (Table 4). For HbA1c, the converse was the case with those who were GG homozygous with the lowest rMED having 3·3 % higher HbA1c concentration (Table 4).",47147dc5-a3c1-42b4-bf58-5d50ae72b448
18,results15," However, the association of MD adherence and metabolic markers did not differ significantly by genotype, with no significant gene–diet interactions for lipids or for HbA1c (TAG, P= 0·770; TC, P= 0·761; apoB, P= 0·860; HbA1c, P= 0·481). These findings were unchanged with correction for multiple comparisons using the Bonferroni method.Table 4 Combined association between the relative Mediterranean Diet Score (rMED; low, medium or high adherence to Mediterranean dietary patterns) and the genotype (rs780094 (G>A) SNP in the glucokinase regulatory protein (glucokinase regulatory protein (GCKR)) gene) on lipid concentrations and glycated Hb (HbA1c) (Mean or geometric mean values and 95 % confidence intervals)   	GG* 	GA* 	AA* 	 	 	  	Mean	95 % CI	Mean	95 % CI	Mean	95 % CI	 P † 	 P for interaction	 TAG (mmol/l)‡ 	 	 	 	 	 	 	 	 	 Low	1·53	1·51,1·57	1·63	1·60,1·66	1·68	1·63,1·73	< 0·001	0·770	 Medium	1·49	1·47,1·52	1·57	1·54, 1·59	1·66	1·62, 1·69	 	 	 High	1·47	1·45,1·50	1·53	1·50,",b70c96f5-9d5e-480f-95e4-911aa626a941
19,results17,"  †  P value for difference for the one-factor ANOVA test (model adjusted for age sex, BMI and lipid-lowering medication).  ‡ All the variables are log-transformed.  §  P value for comparison between each genotype according to the rMED. A lower P value of 0·0125 was applied after using the Bonferroni correction method for multiple comparisons.     Similar results were found when we analysed the rs1260326 SNP (in high linkage disequilibrium with the rs780094 SNP, r 2 0·94) in a small sample (n 7273; data not shown). Furthermore, we performed a subgroup analysis stratified by age ( < 59·1 years old v. >59·1 years old; cut-off points selected by median), physical activity (inactive or moderately inactive v. active or moderately active) and smoking status (smoker v. non-smoker) for the outcomes analysed in order to examine whether in any of these strata, a significant gene–diet interaction was obtained.",24d4bd6b-deaf-4775-9f19-e44608bd3bf7
20,results18," We did not find any interaction, though there were differences by genotype in TAG levels in both strata for each of those three factors (data not shown). ",25820d24-8e68-470b-adc5-d8d9d9526509
21,discussion0,"The findings from the present large population-based study in the UK suggest that higher adherence to the MD is associated with important metabolic benefits for lipid and glycaemic parameters, while the AA genotype of the glucokinase regulatory protein (GCKR) rs780094 SNP is associated with an adverse distribution of lipid parameters. We also report that the TAG-raising A allele of rs780094 is associated with a trend towards a HbA1c-lowering effect. While there were significant differences in metabolic parameter distribution when comparing those with the highest and lowest risks (i.e. those with highest genetic susceptibility and lowest MD adherence v. those with lowest genetic susceptibility and highest MD adherence), the benefits of greater MD adherence were not differential by genotype.",3fa2aebd-7443-4f38-936b-5e009fdda6e1
22,discussion1,"  The present study extends previous findings that were demonstrated for TAG concentrations and genotype in a high-cardiovascular risk Spanish population of 945 older adults(  23  ), to several metabolic parameters in a general British population in the European Prospective Investigation into Cancer (EPIC)-Norfolk study. The results of the present study indicate that a high adherence to the MD as defined by the rMED is associated with an improved metabolic profile (lower TAG concentrations, higher HDL-C concentrations and lower HbA1c levels). We provide evidence that the rs789004 SNP in the glucokinase regulatory protein (GCKR) gene is associated with TAG concentrations, confirming previous findings(  17  ,  19  ,  22  ,  34  ,  36  ), and additionally report that carriers of the minor A allele also have higher TC and apoB concentrations.",0d9178e9-3903-4ce4-84bb-df692e695b02
23,discussion2," We further demonstrate that there are no gene–diet interactions on metabolic parameters, but that greater adherence to the MD confers a more favourable metabolic profile irrespective of genetic susceptibility.  The results of the present study are in general agreement with other cross-sectional, prospective and interventional studies of the association between MD adherence and markers of cardiometabolic risk(  8  ,  9  ,  11  ,  37  –  42  ). However, although some studies have found inverse associations between MD adherence and TC(  5  ,  8  ), we did not find such an association for TC. A weak association was shown for LDL-C when we considered rMED as continuous (per two points of increase in the rMED). These findings could be attributable to the differences in the definition of rMED in different studies.",9189ded1-749a-40e3-bdc1-9fa43dac691e
24,discussion3," We also found an inverse association between the rMED and HbA1c levels, a finding that is in line with our recent report of an inverse association between adherence to the MD and incident diabetes(  2  ).  Thus far, the association between MD adherence and apolipoproteins has not been widely studied. Notably, we found a direct association of MD adherence with apoA-1 concentration, but this was of borderline significance after Bonferroni correction for multiple comparisons, though it could be of potential clinical significance. This finding in a British general population is consistent with a randomised study in a high-cardiovascular risk Spanish population(  14  ). Our findings raise the possibility that MD adherence may be useful for achieving healthy apolipoprotein goals in the general British population, but require confirmation in future studies.",ed666eda-d430-4b4d-b21c-c744b9a99a34
25,discussion4,"  We confirmed the genetic association of the rare variant of the rs780094 SNP with higher TAG concentrations as described previously(  16  –  19  ,  22  ). In the first study that identified this SNP in the glucokinase regulatory protein (GCKR) gene as a target for TAG concentrations, this SNP was reported to explain 1 % of the residual variance in TAG levels(  17  ). In the present study, 0·5 % of the residual variance in TAG concentration is explained by this SNP, which is similar to that reported in Scandinavian samples (0·4–1·2 %)(  18  ) and higher than the variance reported in a French population (0·2 %)(  22  ). Past studies have found opposing associations of this SNP with TAG (elevated concentrations) and glucose (lowered concentrations)(  17  ,  18  ,  21  ,  22  ,  34  ).",a0752e36-97e7-41e2-a9a3-e537c345062f
26,discussion5," We have extended this finding by examining the association with HbA1c concentration, not previously reported in the literature, and we report that the TAG-raising A allele of rs780094 is associated with an HbA1c-lowering effect. A mutational mechanism for the reported association of this variant with raised TAG and lower glucose levels has been proposed, such that the glucokinase regulatory protein (GCKR) T-allele Pro446Leu (C>T; rs1260326) has reduced regulation by physiological concentrations of phosphate esters fructose 6, resulting indirectly in increased glucokinase activity(  43  ). Altered glucokinase regulation in the liver is predicted to enhance glycolytic flux, promoting hepatic glucose metabolism and elevating concentrations of malonyl-CoA, a substrate for de novo lipogenesis, and thus relating to the reported association of this variant with raised TAG and lower glucose levels.",e7202d7c-a8cd-4821-ae4e-58aed8727ce6
27,discussion6," Taken together, these data support an important role of glucokinase regulatory protein (GCKR) in pathways regulating hepatic TAG as well as glucose metabolism in humans.  With respect to the study of genotype and other metabolic traits, we found an association between the rs780094 SNP and TC and apoB. Few studies have analysed other metabolic lipid or apolipoprotein traits in relation to this SNP(  18  –  20  ,  36  ). Sparsø et al. (  20  ) found a modest association between rs780094 and TC, and interestingly, in agreement with Chasman et al. (  36  ), apoB concentrations are also higher in carriers of the risk allele in the present study.",6731252a-81bd-47a0-8999-04904032d57d
28,discussion7,"  Although no significant gene–diet interaction was found, this is the first study to examine how a SNP (rs780094) in the glucokinase regulatory protein (GCKR) gene previously shown to be consistently associated with TAG concentrations is associated not only with TAG levels, but also with other cardiometabolic risk phenotypes (TC, apoB and HbA1c) according to the groups of adherence to the MD and genetic risk allele carriers.  The strengths of the present study include a large population-based sample size of approximately 20 000 individuals, and a well-phenotyped dataset that enabled us to account for a number of relevant plausible confounders and to estimate differences and interactions with a high degree of precision. A further strength is that we have extended previous findings from nutrigenetic studies that have focused on associations between single diet or nutrient components and endpoints to examine dietary patterns by assessing the rMED score of MD adherence.",e9b66d9f-ac86-46a5-aebe-efa4d2b4b9b0
29,discussion8," The analysis of dietary patterns may provide a more accurate depiction of peoples' eating habits and yield better models for generating public health recommendations regarding healthy eating(  44  ). Limitations of the present study include the cross-sectional design of the study that does not allow temporal relationships to be examined. The FFQ for dietary assessment is prone to measurement error, and its use at a single time point in the present study does not permit the examination of any changes in diet over time, notwithstanding, the European Prospective Investigation into Cancer (EPIC)-Norfolk FFQ is a validated instrument(  29  ). We had non-fasted samples in the present study, due to logistical issues relating to recruiting participants to a large epidemiological study.",474eb483-b825-4753-9102-e5ce077ce35c
30,discussion9," However, for glycaemia, we used HbA1c levels, where fasting is not required, and we do not believe that the absence of fasted lipid samples affects our overall findings and interpretation, in keeping with recent evidence(  12  ,  45  ).  In conclusion, the present study provides evidence on the potential protective properties of the MD, evaluated as an a priori-defined score, on the markers of cardiometabolic risk, and confirms the association of genetic variation in glucokinase regulatory protein (GCKR) with TAG concentrations, adding new information on its association with other lipids and apolipoproteins. The finding of both separate and joint associations of diet and genotype, but not an interaction between them, with the metabolic profile should be further investigated in other populations and in prospective studies.  Supplementary material To view supplementary material for this article, please visit http://dx.doi.org/10.",2a258bbd-bf39-4fc9-893c-151a37f52490
31,discussion10,"1017/S0007114514000580   Acknowledgements We are grateful to the participants of the European Prospective Investigation into Cancer (EPIC)-Norfolk Study, and acknowledge the contribution of the European Prospective Investigation into Cancer (EPIC)-Norfolk study team as well as the general practitioners. We thank Amit Bhaniani for dataset preparation and Stephen Sharp for helpful discussions.  The European Prospective Investigation into Cancer (EPIC)-Norfolk study was supported by programme grants from the Medical Research Council UK and Cancer Research UK. We acknowledge core MRC Epidemiology Unit support through Programmes MC_UU_12015/1 and MC_UU_12015/5. M. S.-P. was further supported by AP2007-04663, FPU, Ministerio de Educación y Ciencia. The funders had no role in the design, analysis or writing of this article.  The contributions of the authors are as follows: M. S-.P. and N. G. F. conceptualised and designed the analysis; K-.T. K. and N. J. W.",8d23ed56-a3fd-4a51-ba47-a027c49e7ea1
32,discussion11, were the principal investigators of the European Prospective Investigation into Cancer (EPIC)-Norfolk study; R. L. provided information management for the study; M. S.-P. performed all the statistical analyses; M. S.-P. and N. G. F. wrote the manuscript; M. S.-P. and N. G. F. had responsibility for the final content; N. G. F. was the guarantor. All co-authors provided important intellectual contribution and edited the manuscript. All authors read and approved the final version.  None of the authors has any conflict of interest to declare. =,19a35b9b-a82c-4fc9-9ace-1e559adc468f
